shop_name,shop_star,shop_comment,shop_price,shop_region,shop_category
天丽餐厅(西青道辅路店),3.8,60,57,前园桥,火锅
祥禾饽饽铺•中式点心(水游城店),4.6,106,86,鹏欣水游城/大丰路,面包烘焙
正香斋,3.7,108,55,大胡同/天津之眼,天津菜
醉翁亭便宜食坊(复兴路店),4.5,846,66,芥园道/复兴路,天津菜
灶台福铁锅炖,4.7,368,89,芥园道/复兴路,东北菜
清真•贵发顺百鱼饭庄,4.4,967,72,本溪路/丁字沽,天津菜
西游遇面厨房(水游城店),4.3,155,23,鹏欣水游城/大丰路,面馆
福德源牛肉面馆,3.7,2,,红桥区,其他中餐
辣古丽新疆炒米粉,3.9,28,,芥园道/复兴路,新疆菜
大宝居老味家常菜,4.0,255,48,本溪路/丁字沽,家常菜
和府捞面(鹏欣水游城店),4.9,1640,46,鹏欣水游城/大丰路,面馆
卢记鷄打鳴(瞰海店),4.4,73,22,三条石,烧鸡
清真特色三皮俩馅,4.8,568,51,本溪路/丁字沽,特色菜
清真老虎海鲜烧烤,3.8,13,,芥园道/复兴路,烤串
正阳春鸭子楼,3.5,109,60,大胡同/天津之眼,天津菜
九田家黑牛烤肉料理(鹏欣水游城店),4.6,536,107,芥园道/复兴路,韩式烤肉
穆记卷圈,3.9,247,6,芥园道/复兴路,津味小吃
呷哺呷哺(天津红桥大胡同店),4.5,1344,65,大胡同/天津之眼,小火锅
前园餐厅(咸阳路店),3.6,27,35,前园桥,天津菜
穆记炸糕,4.0,74,6,创意街/水木天成,津味小吃
永聚德饭馆(千禧园店),3.8,20,35,邵公庄/创意街,特色菜
愉肴麻辣香锅(水木天成店),3.9,266,49,创意街/水木天成,干锅/香锅
敕勒川蒙羊蝎子火锅,3.8,13,,红桥区,羊蝎子火锅
锦州小国凤爪烧烤店,3.9,99,59,创意街/水木天成,烤串
大勇羊肉串,4.0,79,48,创意街/水木天成,烤串
至珍炸鸡(水木天成店),4.7,1284,20,创意街/水木天成,炸鸡炸串
鱼酷活鱼烤鱼(陆家嘴店),4.9,1469,100,芥园道/复兴路,烤鱼
王老六铁锅炖鱼(芥园道店),4.7,348,109,芥园道/复兴路,东北菜
四川乐山冷锅鱼火锅,4.3,1107,85,芥园道/复兴路,鱼火锅
薛记炒货(陆家嘴店),3.7,23,46,鹏欣水游城/大丰路,栗子/干果
大福来烧烤涮,4.3,260,53,芥园道/复兴路,快餐简餐
紫霞餐厅,4.5,108,26,红桥区,家常菜
不眠海Sober Hi(民畅园店),4.0,23,16,创意街/水木天成,咖啡厅
星诺嘉·自助饺子(欧亚达店),4.4,1882,36,邵公庄/创意街,自助餐
奈斯小酒馆,4.1,147,64,本溪路/丁字沽,西餐
大观书院,4.5,195,258,大胡同/天津之眼,素食
刁强烧烤,3.7,69,63,本溪路/丁字沽,烧烤烤串
禾祥饭馆,3.6,1,,红桥区,鲁菜
吉名羊汤(风貌里店),4.5,190,41,本溪路/丁字沽,快餐简餐
老金涮羊肉(北辰佳园店),3.9,82,88,本溪路/丁字沽,老北京火锅
新疆外力烧烤砂锅店,3.9,27,56,创意街/水木天成,烧烤烤串
清真鸿起来饭庄(西马路店),4.2,490,55,老城厢/鼓楼,天津菜
西域香妃烧烤&抓饭,4.4,39,54,鹏欣水游城/大丰路,烤串
二人锅(陆家嘴店),4.4,1198,81,芥园道/复兴路,火锅
聚香园·炭火烤肉,3.9,62,135,邵公庄/创意街,融合烤肉
天盛号饭庄(纪念馆路店),4.3,402,49,本溪路/丁字沽,天津菜
吊炉烧烤,3.6,5,,芥园道/复兴路,烧烤烤串
晟吉·黑牛木炭火烤肉(水游城店),4.7,1047,86,鹏欣水游城/大丰路,韩式烤肉
羊老赞铜锅涮羊肉(旗舰店),4.7,247,78,芥园道/复兴路,老北京火锅
买又大(铃铛阁店),3.8,58,26,芥园道/复兴路,津味小吃
津门四喜龙虾(西营门总店),4.7,2241,108,咸阳路/黄河道,小龙虾
好灶头铁锅炖鱼,4.4,367,66,本溪路/丁字沽,东北菜
新疆阿卜杜拉烧烤饭店,3.8,100,63,凯莱赛/西沽,烤串
萨莉亚意式餐厅(水游城店),4.7,1891,45,老城厢/鼓楼,西餐
赵奶奶水饺锅贴·小酒馆(芥园西道店),4.4,224,46,芥园道/复兴路,饺子
津鲁轩饭馆,3.5,5,,创意街/水木天成,鲁菜
新疆阿米尔餐厅,3.7,20,56,红桥区,新疆菜
黄胡子大盘鸡,4.4,163,57,鹏欣水游城/大丰路,新疆菜
傻老六烧烤,3.5,59,54,凯莱赛/西沽,烧烤烤串
鸿顺斋烧麦馆,3.8,7,,红桥区,津味小吃
清真烫乐鲜麻辣烫,3.9,5,,鹏欣水游城/大丰路,麻辣烫
窦四牛杂面(总店),3.7,1311,49,芥园道/复兴路,面馆
东北烧烤(红桥店),3.7,47,53,凯莱赛/西沽,烧烤烤串
鑫木子烧烤,3.5,2,,芥园道/复兴路,烧烤烤串
老吴麻辣烧烤,4.5,101,38,芥园道/复兴路,烤串
谈沽论津海鲜烧烤•铜火锅羊蝎子,4.6,917,69,芥园道/复兴路,羊蝎子火锅
清真熬糖馬家,4.8,1286,33,芥园道/复兴路,津味小吃
清真海鲜大排档(龙悦路店),4.3,319,87,邵公庄/创意街,烤串
清真·哇哇叫麻辣香锅特色鱼,4.4,1318,74,本溪路/丁字沽,干锅/香锅
和圆儿烤肉,3.6,96,114,凯莱赛/西沽,融合烤肉
锅庐三汁焖锅(天津白酒厂店),3.4,1,,本溪路/丁字沽,焖锅
福萍源餐厅,4.5,417,33,本溪路/丁字沽,天津菜
牛上天火锅(陆家嘴店),4.7,1020,77,芥园道/复兴路,四川火锅
添津味肠牛面,4.5,239,26,创意街/水木天成,面馆
四川面馆(红旗北路店),3.7,102,21,创意街/水木天成,面馆
必胜客(凯莱赛精选店),3.7,33,93,凯莱赛/西沽,比萨
盛华兴涮羊肉(龙禧园店),3.8,23,74,创意街/水木天成,老北京火锅
天津百饺园(水木天成店),3.7,34,,创意街/水木天成,饺子
王老爹,4.3,658,11,本溪路/丁字沽,津味小吃
恩泽园烧鸡(一号路店),3.6,5,,本溪路/丁字沽,烧鸡
米记牛肉饼烧烤,4.1,122,16,天津西站/欧亚达,快餐简餐
众品涮羊肉,3.7,21,71,三条石,老北京火锅
鑫源火锅,3.6,10,48,本溪路/丁字沽,火锅
爷俩炸豆腐,4.1,22,11,凯莱赛/西沽,小吃快餐
连军海鲜烧烤,4.5,273,67,本溪路/丁字沽,烧烤烤串
蟹状元(红桥店),3.8,15,,芥园道/复兴路,大闸蟹
九春堂(介园道店),3.7,6,,芥园道/复兴路,小火锅
耳朵眼炸糕(东北角店),4.0,1958,10,大胡同/天津之眼,津味小吃
小穆涮羊肉(海源公寓店),3.9,38,87,邵公庄/创意街,老北京火锅
张记炸串,4.8,1337,16,天佑城/西南角,炸鸡炸串
怀海火锅城(芥园道店),4.0,399,117,芥园道/复兴路,老北京火锅
真剑(鹏欣水游城店),4.1,9213,151,老城厢/鼓楼,日式自助
常满美食，‘快餐，厦门沙茶面,3.8,58,17,创意街/水木天成,快餐简餐
月阳酒馆,4.2,184,62,本溪路/丁字沽,烤串
百姓菜馆(四新道店),3.6,5,,本溪路/丁字沽,家常菜
花样甜心(水木天成店),4.8,574,52,创意街/水木天成,比萨
三泰永元德,3.5,3,,芥园道/复兴路,老北京火锅
宗朋二楼烧烤砂锅龙虾(昌图道店),4.1,69,28,本溪路/丁字沽,烧烤烤串
勿忘初心麻辣香锅烤鱼,4.2,71,65,本溪路/丁字沽,烤鱼
王婆大虾(西沽店),3.8,629,80,本溪路/丁字沽,虾蟹火锅
姜晓鸭现做鸭头,3.4,3,,凯莱赛/西沽,卤味鸭脖
紫燕百味鸡(龙禧园1店),3.5,1,,创意街/水木天成,熟食熏酱
琪昕·荷叶蒸饭,3.5,1,,芥园道/复兴路,快餐简餐
超级神炭烤肉夜食(芥园西道店),4.8,2069,82,芥园道/复兴路,融合烤肉
鸭百万·北京烤鸭(龙禧园店),3.8,94,39,创意街/水木天成,烤鸭
艳姐海鲜烧烤·铜锅涮,4.2,85,62,邵公庄/创意街,烤串
老五砂锅海鲜烧烤(海源南道店),3.7,23,56,前园桥,海鲜
老鸟市姜记包子铺(大胡同总店),4.2,703,21,大胡同/天津之眼,包子
世顺居(三号路总店),4.3,170,75,本溪路/丁字沽,天津菜
睦记大食堂现炒小碗菜(芥园西道店),4.0,69,29,芥园道/复兴路,川菜馆
江南餐厅(海源南道店),3.8,105,40,前园桥,天津菜
香约火锅鸡(龙禧园店),3.9,47,62,创意街/水木天成,火锅
酥小蒙牛肉饼(河北工业大学店),3.8,24,7,凯莱赛/西沽,快餐简餐
奶奶的美食(鹏欣水游城店),4.7,972,18,鹏欣水游城/大丰路,小吃
爱合牛-炭火烧肉·酒場·寿喜烧(陆家嘴店),4.3,821,138,芥园道/复兴路,日式烧烤/烤肉
鸿宾来饭庄,4.2,171,70,本溪路/丁字沽,天津菜
酥礼记(龙禧园店),4.2,329,24,创意街/水木天成,甜品
中嘉海鲜烧烤大排档,3.5,3,,红桥区,烧烤烤串
萨莉亚意式餐厅(西青道欧亚达店),4.7,1169,45,天津西站/欧亚达,西餐
海萍餐厅,3.5,30,30,邵公庄/创意街,快餐简餐
木村·鱻(凯莱赛店),4.4,327,73,本溪路/丁字沽,寿司
老胡烧烤,3.6,4,,天佑城/西南角,烤串
她·知YOLO餐酒吧,4.0,53,64,三条石,西餐
二姐炸糕,4.4,515,9,芥园道/复兴路,津味小吃
津门老爆三,3.6,13,,创意街/水木天成,老北京火锅
川鲁菜馆,3.6,28,31,本溪路/丁字沽,鲁菜
老南市烧麦馆(南运河店),3.5,41,39,芥园道/复兴路,津味小吃
哏儿寿司(红桥店),4.9,594,53,本溪路/丁字沽,寿司
中嘉名串火锅店(红桥店),4.7,203,75,本溪路/丁字沽,烧烤烤串
MOMO TACO(丁字沽店),4.2,235,20,本溪路/丁字沽,西餐
敕勒川冰煮羊(光荣道店),4.3,228,100,红桥区,牛羊肉火锅
新疆阿力餐厅(红桥店),4.0,439,83,本溪路/丁字沽,新疆菜
盛欣羊汤(陆家嘴店),3.7,10,,鹏欣水游城/大丰路,快餐简餐
津老味煎饼果子(西北角总店),4.4,1142,13,鹏欣水游城/大丰路,快餐简餐
老刘板面,4.2,98,13,邵公庄/创意街,面馆
大福来锅巴菜(北马路店),4.1,2218,12,老城厢/鼓楼,锅巴菜
新疆吾西拉洪烧烤,4.0,101,52,老城厢/鼓楼,烧烤烤串
热合曼羊肉店,3.6,8,,前园桥,牛羊肉火锅
这家炸串(红桥店),4.2,101,16,凯莱赛/西沽,炸鸡炸串
庆发德饺子馆(北马路店),3.9,493,60,老城厢/鼓楼,饺子
天天向上,3.5,1,,大胡同/天津之眼,烤串
京味串屋,3.6,3,,凯莱赛/西沽,烤串
分米鸡 DM Chicken(水游城店),4.8,2856,70,鹏欣水游城/大丰路,韩国料理
黄饷·咖喱蛋包饭(芥园道店),4.4,62,18,芥园道/复兴路,日本料理
三泰永顺德火锅(咸阳路店),4.1,98,72,芥园道/复兴路,老北京火锅
张记米花王(佳园里店),4.5,915,29,本溪路/丁字沽,津味小吃
严师傅烤腰子,3.5,1,,凯莱赛/西沽,烤串
清真·源素斋老味卷圈(洪湖里店),4.6,594,6,本溪路/丁字沽,津味小吃
詹姆仕芝士排骨(水游城店),4.7,5741,78,鹏欣水游城/大丰路,韩国料理
愉肴麻辣香锅(五爱道店),4.5,784,61,本溪路/丁字沽,干锅/香锅
惠福饺子捞面馆,3.8,19,35,红桥区,天津菜
戊戌戍音乐餐吧,3.9,45,82,芥园道/复兴路,特色菜
来子菜馆,4.4,212,36,芥园道/复兴路,天津菜
西北角茶汤回,4.5,43,10,芥园道/复兴路,津味小吃
茶百道(水游城店),3.8,113,16,鹏欣水游城/大丰路,茶饮果汁
郭靖烤全羊(芥园西道店),3.9,30,137,芥园道/复兴路,烧烤烤串
