shop_name,shop_star,shop_comment,shop_price,shop_region,shop_category
融记餐厅(麦客达温德姆酒店),4.4,246,83.0,空港/华明镇,粤菜馆
九田家黑牛烤肉料理(东丽万达店),3.7,136,106.0,东丽开发区,韩式烤肉
清真·西风小厨,4.0,12,,东丽区,牛排
正阳春天津烤鸭店(空港SM城市广场店),3.8,395,82.0,空港经济区,天津菜
犟霸牛排牛尾锅,3.9,6,,东丽区,牛羊肉火锅
有家·地摊烤肉 龙虾馆,3.9,49,57.0,东丽开发区,融合烤肉
枫火澜夕冰煮羊(建邦时代汇店),4.2,27,80.0,空港/华明镇,牛羊肉火锅
津沽小院(嵩山道店),3.9,302,65.0,程林,天津菜
我叫湘本味湘菜(东丽店),3.8,148,93.0,东丽区,湘菜
东方狼自助烤串,3.6,27,43.0,民航大学,烤串
潮汕牛肉火锅店,4.3,121,98.0,区政府,潮汕牛肉火锅
三湘四水湖南特色餐厅,4.3,289,88.0,空港经济区,湘菜
勺味一家创意融合菜,3.5,82,63.0,东丽开发区,特色菜
余乐圈火锅鸡(东丽店),4.4,121,61.0,东丽开发区,火锅
回味江南,3.8,12,,空港/华明镇,苏浙菜
聚伊斋,3.8,4,,空港经济区,特色菜
羊老赞铜锅涮羊肉(华明镇店),4.4,548,78.0,空港/华明镇,老北京火锅
萤火虫烧烤(舒畅园店),4.3,202,64.0,舒畅园,烧烤烤串
三爷火锅鸡·烧烤小海鲜(万隆店),3.9,160,66.0,天山南路,火锅
干杯日式烧肉渔场放题•自助(SM店),3.8,311,79.0,空港经济区,自助餐
老友记烧烤,3.6,55,73.0,华侨城欢乐谷,烧烤烤串
乐寿御坊北京烤鸭,3.3,4,,区政府,京菜
渔夫湾蒸汽海鲜(东丽店),4.6,386,169.0,区政府,海鲜
一品盛宴(成林道店),4.0,1279,97.0,程林,天津菜
海悦鲜酒家,3.8,145,79.0,区政府,海鲜
望海湾海鲜楼(中心大道店),3.9,164,210.0,空港经济区,天津菜
关氏齐齐哈尔特色烤肉,4.0,100,66.0,军粮城,融合烤肉
小火牛烤肉(民航大学店),3.6,18,,民航大学,韩式烤肉
恩来顺,3.5,37,87.0,太阳城,老北京火锅
探锅炭火牛蛙火锅鸡(万科店),3.9,37,88.0,区政府,炭火锅
半月屋居酒屋 解药店,4.3,309,147.0,空港经济区,日本料理
成都108·牛蛙火锅店,3.6,2,,军粮城,四川火锅
美滋滋尚鱼烤鱼餐厅(东丽湖店),3.8,257,70.0,华侨城欢乐谷,鱼火锅
金钱龟饭店(万新村店),4.3,522,72.0,程林,天津菜
聚朋友咱家铁锅炖鱼饭店,3.6,1,,东丽区,东北菜
王财主铁锅炖(东丽万达店),3.4,150,62.0,东丽开发区,东北菜
蒙冠火锅居(张贵庄店),4.8,390,87.0,区政府,火锅
和庆斋羊蝎子火锅(宜家店),3.6,16,,东丽开发区,羊蝎子火锅
鱼酷活鱼烤鱼(东丽万达店),4.7,487,88.0,东丽开发区,烤鱼
義烤堂主题串坊羊蝎子火锅,3.3,94,69.0,华侨城欢乐谷,羊蝎子火锅
焖锅部落(东丽万达店),4.1,432,72.0,东丽开发区,焖锅
珑隆家·铜火锅·烧烤(雪山路店),4.5,176,69.0,程林,炭火锅
鲅鱼湘水饺,4.4,172,34.0,空港经济区,饺子
雅园大酒楼(程林庄路店),4.1,500,58.0,程林,天津菜
川妹子私家菜(利津路店),4.0,263,62.0,区政府,川菜馆
羊老赞铜锅涮羊肉(新市镇店),3.8,74,74.0,东丽区,老北京火锅
丽伟的串(空港店),3.9,257,92.0,空港经济区,烤串
星月古兰(宜家清真店),4.3,218,70.0,东丽开发区,火锅
御品京鸭坊,3.1,8,,程林,烤鸭
宗记烧麦,3.8,30,,东丽区,家常菜
祖母的魔法厨房(SM广场店),3.7,242,84.0,空港/华明镇,西餐
顺达源自助烤肉(东丽店),3.8,898,68.0,区政府,自助餐
宋记国福流河火锅鸡·海鲜烧烤(无瑕道店),3.6,43,49.0,东丽区,火锅
乡里乡亲,4.1,51,62.0,区政府,农家菜
超越火锅鸡炭烤肉(军粮城店),3.9,32,,军粮城,炭火锅
肘子酥(小东庄东盛园店),3.6,25,73.0,东丽区,天津菜
渝味烤鱼,4.3,149,72.0,舒畅园,烤鱼
熙街巷·成都美蛙鱼头火锅(空港店),4.4,206,91.0,空港经济区,四川火锅
