shop_name,shop_star,shop_comment,shop_price,shop_region,shop_category
啃吧自助酱骨头(八里台店),3.6,30.0,,八里台,自助餐
小板凳地摊烤肉,3.7,126.0,83.0,张家窝/天津南站,融合烤肉
768鸽子王(八里台店),3.6,1.0,,八里台,融合烤肉
香万里火锅鸡·大虾锅·羊蝎子锅·炭火牛蛙,3.6,25.0,78.0,张家窝/天津南站,炭火锅
光辉岁月主题烧烤·王婆大虾(建鑫城店),3.6,7.0,,八里台,烧烤烤串
津门羊大爷·铜锅涮肉(梨双路店),4.1,405.0,107.0,大寺,老北京火锅
1号鸭店(龙居花园店),4.1,141.0,40.0,大寺,烤鸭
鹅梅烤肉(大寺人人乐店),3.9,31.0,73.0,西青区,融合烤肉
梨花牛肉汤(梅江永旺店),4.6,1191.0,40.0,大寺,快餐简餐
西门帮煮重庆老火锅(天津大学城店),4.2,1639.0,65.0,西青大学城,重庆火锅
美厨娘铁锅炖鱼(张家窝店),4.0,265.0,62.0,张家窝/天津南站,东北菜
海辉齐市烤肉,3.6,8.0,,西青区,融合烤肉
津门羊大爷·铜锅涮肉(万卉路店),4.4,466.0,96.0,中北镇,老北京火锅
王婆大虾(八里台店),3.8,93.0,81.0,八里台,重庆火锅
微山湖地锅城(天津总店),4.0,209.0,44.0,中北镇,鲁菜
土大力(大学城店),3.6,107.0,42.0,西青大学城,韩式烤肉
郭靖烤全羊(凌奥店),4.0,34.0,137.0,凌奥,融合烤肉
陈家屯火锅鸡(王庆坨店),3.5,4.0,,杨柳青,重庆火锅
北李妈妈菜(梅江永旺店),4.3,951.0,80.0,大寺,东北菜
家门口成都串串香火锅(张家窝店),4.4,182.0,68.0,张家窝/天津南站,四川火锅
福鑫缘铁锅炖,3.7,1.0,,西青区,其他美食
槐店王婆大虾(中北镇店),4.5,819.0,81.0,中北镇,海鲜火锅
蜀留香火锅(华苑店),4.8,659.0,72.0,王顶堤/华苑,四川火锅
金阿可家宴,3.8,58.0,238.0,凌奥,特色菜
百庭大灶炖活鱼(百庭大寺倪黄庄店),4.2,303.0,115.0,大寺,东北菜
鞑鞑烤羊腿(杨楼店),4.3,477.0,108.0,凌奥,烤羊腿
螺湘百味螺蛳粉(八里台店),4.0,31.0,22.0,八里台,小吃快餐
好介口深夜酒馆(梅江店),4.8,2187.0,84.0,梅江会展中心,烤串
威虎山烧烤吧(龙跃财富广场店),3.7,90.0,96.0,八里台,烧烤烤串
鼎元盛酒楼,4.1,88.0,48.0,西青大学城,川菜馆
巧婆婆·小碗菜·椰子鸡(西青店),3.8,17.0,,华苑科技园,其他中餐
宋记国福流河火锅鸡(大寺店),3.8,71.0,53.0,大寺,炭火锅
尚渔味双拼烤鱼(永旺梦乐城友谊南路店),4.6,5536.0,87.0,大寺,烤鱼
张一牛·牛肉汤(张家窝店),3.9,33.0,19.0,张家窝/天津南站,快餐简餐
运亨烤肉店,3.9,5.0,,凌奥,韩式烤肉
常氏大灶鱼(华苑店),4.2,735.0,66.0,西青大学城,东北菜
旺炉烧·日式烧肉,4.2,186.0,126.0,中北镇,日式烧烤/烤肉
鱼翻天· 豆腐石锅鱼(梅江永旺店),4.6,642.0,83.0,大寺,鱼火锅
津味刘记大饼羊杂(凌奥旗舰店),4.0,109.0,29.0,凌奥,天津菜
小v家秘制沧州火锅鸡(奥森物流南门店),3.8,60.0,57.0,西青区,炭火锅
九青·牛排酒馆,4.1,303.0,73.0,华苑科技园,牛排
疆三代,4.6,65.0,46.0,中北镇,新疆菜
东北农家铁锅炖(西青分店),3.7,34.0,83.0,杨柳青,东北菜
MATT MIX LAB兔十三,4.8,470.0,49.0,华苑科技园,面包烘焙
麦当劳(天津津港公路DT店),4.5,297.0,28.0,八里台,西式快餐
拾肆號巷子(永旺购物中心店),4.7,3912.0,71.0,中北镇,川菜馆
余乐圈火锅鸡·鸡煲(张家窝店),3.9,58.0,51.0,张家窝/天津南站,本地鸡窝火锅
哏都鲜生(中北镇店),4.1,179.0,64.0,中北镇,海鲜
家的味道妈妈菜(云锦店),4.0,85.0,53.0,中北镇,东北菜
茂林面馆,3.8,12.0,,西青大学城,东北菜
禾之鲜回转寿司(社会山店),3.7,35.0,63.0,张家窝/天津南站,寿司
大个烧烤(大学城店),4.2,161.0,71.0,西青大学城,烧烤烤串
品冠小龙虾·海鲜烧烤(凌奥二店),3.5,20.0,,凌奥,烤串
德丰火锅,4.1,111.0,69.0,凌奥,老北京火锅
