shop_name,shop_star,shop_comment,shop_price,shop_region,shop_category,shop_district
锅圈食汇火锅烧烤食材超市(万科新里程店),3.5,2,,空港/华明镇,生鲜,东丽区
迎宾放心肉专卖店,3.5,1,,东丽开发区,生鲜,东丽区
民心菜市场,3.5,35,,太阳城,水果生鲜,东丽区
尚河生鲜,3.5,2,,军粮城,生鲜,东丽区
二线农贸市场,3.5,4,,区政府,水果生鲜,东丽区
甜小妹鲜果,3.5,8,,区政府,水果店,东丽区
二师兄农家猪,3.5,4,,程林,生鲜,东丽区
天一惠民菜市场,3.5,7,,东丽开发区,水果生鲜,东丽区
天穆牛羊肉店福山里菜市场内,3.5,1,,区政府,生鲜,东丽区
咔汁生鲜超市,3.5,2,,军粮城,生鲜,东丽区
小李水果超市,3.5,5,,空港/华明镇,水果店,东丽区
果真好盛源生鲜超市(天水丽园店),3.5,4,,区政府,生鲜,东丽区
康源果蔬超市,3.5,1,,东丽区,水果生鲜,东丽区
福元水产,3.5,3,,王串场/民权门,生鲜,东丽区
小巷食,3.5,5,,东丽区,快餐简餐,东丽区
老杨水产,3.5,4,,程林,生鲜,东丽区
军粮城新市镇第三菜市场,3.5,2,,军粮城,水果生鲜,东丽区
滨瑕农贸市场,3.5,4,,东丽区,水果生鲜,东丽区
佳佳乐果,3.5,1,,程林,水果店,东丽区
乐乐菜园(欢坨店),3.5,4,,东丽区,水果生鲜,东丽区
闫贵才大成鸡系列排骨批发零售,3.5,2,,天山南路,水果生鲜,东丽区
萝卜青菜(嵩山道店),3.5,4,,程林,水果生鲜,东丽区
大帅水产,3.5,3,,王串场/民权门,生鲜,东丽区
苏先生精品水果店,3.5,4,,程林,水果店,东丽区
小李调料,3.5,4,,程林,水果生鲜,东丽区
小宋水果,3.5,2,,区政府,水果店,东丽区
丰源水产,3.5,1,,程林,生鲜,东丽区
鲜天水果超市,3.5,1,,民航大学,水果店,东丽区
韩果果精品果蔬,3.5,3,,程林,水果店,东丽区
蓟县农家猪,3.5,1,,东丽区,生鲜,东丽区
便民蔬菜水果,3.5,4,,程林,水果店,东丽区
百味鲜果生鲜店,3.5,1,,东丽开发区,水果店,东丽区
四季鲜果水果超市,3.5,10,,区政府,水果店,东丽区
王姐大成鸡系列,3.5,2,,天山南路,水果生鲜,东丽区
王记牛羊肉店,3.5,6,,程林,生鲜,东丽区
锡盟东苏羊肉铺,3.5,2,,军粮城,生鲜,东丽区
大集生态农庄,3.5,2,,东丽区,水果生鲜,东丽区
利达鲜切面,3.5,3,,程林,水果生鲜,东丽区
老牛水果批发,3.5,2,,王串场/民权门,水果店,东丽区
起点果蔬,3.5,1,,空港/华明镇,水果生鲜,东丽区
鸿百盛果蔬超市,3.5,1,,空港/华明镇,水果生鲜,东丽区
军粮城新市镇第一菜市场,3.5,1,,军粮城,水果生鲜,东丽区
菜农场(第二菜市场店),3.5,1,,空港/华明镇,水果生鲜,东丽区
欢坨葛姐一线西红柿种植基地,3.5,2,,东丽区,生鲜,东丽区
莎莎水果店,3.5,2,,程林,水果店,东丽区
乐百家生鲜店(丽瑞华庭店),3.5,1,,东丽区,生鲜,东丽区
诚信猪肉批发(赵沽里店),3.5,3,,王串场/民权门,水果生鲜,东丽区
小王西郊鲜果蔬菜,3.5,1,,程林,生鲜,东丽区
菜到家了(滨源市场店),3.5,1,,东丽区,水果生鲜,东丽区
胡老头鲜羊肉专卖,3.5,1,,程林,生鲜,东丽区
胖子粮油批发店,3.5,2,,程林,生鲜,东丽区
水木鲜果,3.5,4,,东丽区,水果店,东丽区
菜邻居(张贵庄市场店),3.5,1,,区政府,水果生鲜,东丽区
遛一遛(遛一遛二号桥店),3.5,2,,区政府,水果生鲜,东丽区
萌果鲜品(太阳城店),3.5,6,,东丽区,水果店,东丽区
评价水果蔬菜,3.5,4,,天山南路,水果店,东丽区
四合庄农贸市场,3.5,6,,东丽开发区,水果生鲜,东丽区
集果鲜生,3.5,1,,东丽区,水果店,东丽区
鲜肉姐妹大肉铺,3.5,1,,程林,生鲜,东丽区
大从牛羊肉店,3.5,2,,程林,生鲜,东丽区
鲜本佳菜市场,3.5,1,,华侨城欢乐谷,水果生鲜,东丽区
莆田面条,3.5,1,,东丽区,生鲜,东丽区
玉硕果蔬店,3.5,2,,东丽区,水果店,东丽区
宇航农家散养土猪肉总店,3.5,1,,程林,生鲜,东丽区
荣美达蔬菜水果超市,3.5,1,,东丽区,水果店,东丽区
惠发棉布(水果蔬菜),3.5,3,,区政府,水果生鲜,东丽区
忠旺烟酒水果超市,3.5,1,,程林,水果店,东丽区
日日鲜果蔬菜店,3.5,1,,东丽区,生鲜,东丽区
广鑫源生鲜超市,3.5,6,,区政府,生鲜,东丽区
时鲜蔬果(天津东新街道店),3.5,1,,程林,水果生鲜,东丽区
天津肉联厂无水放心肉,3.5,1,,程林,生鲜,东丽区
双泉果蔬商行,3.5,1,,天山南路,水果生鲜,东丽区
小封蔬菜,3.5,1,,东丽区,水果生鲜,东丽区
淘淘生鲜超市,3.5,1,,程林,生鲜,东丽区
乐乐鲜果(华明店),3.5,1,,空港/华明镇,水果店,东丽区
大强水产,3.5,1,,空港/华明镇,生鲜,东丽区
优客生鲜,3.5,2,,华侨城欢乐谷,生鲜,东丽区
小屋水果超市,3.5,2,,空港经济区,水果店,东丽区
众品冷鲜肉,3.5,1,,程林,生鲜,东丽区
菜市场,3.5,1,,东丽区,水果生鲜,东丽区
果缤纷(信友道店),3.5,1,,东丽区,水果店,东丽区
杜记火锅食材冻品超市,3.5,1,,舒畅园,生鲜,东丽区
潮白河水库鱼,3.5,1,,程林,水果生鲜,东丽区
鹏帅鲜果,3.5,2,,天山南路,水果店,东丽区
金河家园菜市场,3.5,5,,大毕庄,水果生鲜,东丽区
玉杰鲜果行,3.5,2,,王串场/民权门,水果店,东丽区
青青菜市场(仁瑞路),3.5,3,,东丽区,水果生鲜,东丽区
静果果干鲜店,3.5,11,,空港/华明镇,水果店,东丽区
天天鲜水果店,3.5,7,,程林,水果店,东丽区
鸿艳水果超市,3.5,1,,天山南路,水果店,东丽区
东华清真食品,3.5,1,,区政府,水果生鲜,东丽区
军民水果超市,3.5,2,,程林,水果店,东丽区
香顺土产果蔬专卖,3.5,1,,程林,水果店,东丽区
雨润纯干肉专卖,3.5,2,,程林,生鲜,东丽区
蓟县散养乡土猪肉,3.5,2,,区政府,生鲜,东丽区
天穆时记羊汤,3.6,9,16.0,程林,快餐简餐,东丽区
刘记炸串,3.7,8,,空港/华明镇,炸鸡炸串,东丽区
友和鱼馆,3.8,16,,东丽区,海鲜,东丽区
鼎汤宫牛肉面(NO.0088),3.6,7,,空港经济区,快餐简餐,东丽区
老蟹手大宅蟹,3.7,13,,王串场/民权门,海鲜,东丽区
大虎麻辣烫(成林道店),3.6,5,,程林,麻辣烫,东丽区
粥大福(空港世纪汽配城店),3.6,2,,空港/华明镇,小吃,东丽区
张记私房料理,3.6,6,,王串场/民权门,海鲜,东丽区
强哥烧烤海鲜大排档,3.6,14,,区政府,海鲜,东丽区
海上人家(军粮城店),3.5,4,,军粮城,海鲜,东丽区
大桥海鲜,3.5,2,,程林,海鲜,东丽区
蓝多湾,3.5,12,,华侨城欢乐谷,海鲜,东丽区
一分利海鲜鱼超市,3.5,5,,程林,海鲜,东丽区
深海寻味,3.5,1,,大毕庄,海鲜,东丽区
九尾龙虾海鲜烧烤,3.5,1,,空港经济区,海鲜,东丽区
肉贝海鲜,3.5,2,,民航大学,海鲜,东丽区
中国兰州牛肉拉面(溪水河畔花园店),3.6,15,18.0,保利玫瑰湾商业中心,面馆,东丽区
愉肴麻辣香锅(东丽湖万科店),3.8,67,49.0,华侨城欢乐谷,干锅/香锅,东丽区
御宝斋·现烤鱿鱼丝(卫国道店),3.5,16,47.0,程林,快餐简餐,东丽区
宝盛元饺子(天津十店),3.9,98,31.0,程林,饺子,东丽区
强达餐厅,3.6,44,53.0,大毕庄,快餐简餐,东丽区
迎宾二厂酱货(万新村店),3.5,4,,程林,熟食熏酱,东丽区
好想你枣(成林道店),3.8,15,92.0,程林,栗子/干果,东丽区
老瀛府驴肉火烧(瑞航广场店),3.8,27,15.0,空港经济区,小吃,东丽区
宾诺十全饼,3.6,1,,空港/华明镇,小吃快餐,东丽区
福一方饭庄,3.7,51,56.0,东丽区,天津菜,东丽区
品香园菜馆,3.8,20,,程林,天津菜,东丽区
盛裕春饭庄,3.7,18,43.0,东丽区,天津菜,东丽区
忠建福饭庄(无瑕街店),3.7,12,50.0,东丽区,天津菜,东丽区
煜昊酒店,3.7,2,,东丽区,天津菜,东丽区
万乐熬鱼馆,3.7,26,53.0,天津滨海国际机场,天津菜,东丽区
乡村农家院,3.7,16,51.0,东丽区,天津菜,东丽区
大铁勺,3.6,2,,民航大学,天津菜,东丽区
沙县小吃(军瑞园店),3.5,6,16.0,军粮城,快餐简餐,东丽区
董记煎饼(鋆塘居店),3.5,4,,军粮城,快餐简餐,东丽区
东科园大酒店,3.6,18,80.0,大毕庄,天津菜,东丽区
味蕾空间(阳光新业广场店),3.6,9,,东丽开发区,天津菜,东丽区
金麒麟饭庄分店,3.6,11,,程林,天津菜,东丽区
聚津缘山西刀削面川湘菜(名居花园),3.7,15,36.0,空港经济区,天津菜,东丽区
粥员外(空港店),3.5,5,,空港经济区,包子,东丽区
金虎大饭店,3.6,28,46.0,东丽区,天津菜,东丽区
沽上小镇,3.6,53,53.0,程林,天津菜,东丽区
航大学术交流中心本地菜馆,3.6,4,,民航大学,天津菜,东丽区
大众菜馆(赵沽里大街店),3.6,4,33.0,王串场/民权门,天津菜,东丽区
双渔家菜馆,3.6,13,,东丽区,天津菜,东丽区
馨友源酒家,3.6,4,,空港/华明镇,天津菜,东丽区
博慧宴会厅,3.6,8,,空港/华明镇,天津菜,东丽区
聚粮成,3.6,12,,军粮城,天津菜,东丽区
中诚餐馆,3.5,2,,区政府,天津菜,东丽区
天津开发区,3.5,3,,东丽区,天津菜,东丽区
腾龙饭店,3.5,2,,天山南路,天津菜,东丽区
悦府乡食快餐店(东丽湖店),3.5,3,,华侨城欢乐谷,天津菜,东丽区
锐鑫缘妈妈菜,3.5,6,,大毕庄,天津菜,东丽区
鹏尚飞酱货店二厂专卖,3.5,3,,空港/华明镇,天津菜,东丽区
德馨园酒家,3.5,33,45.0,东丽开发区,天津菜,东丽区
茶百道(建邦时代汇店),3.5,1,,空港/华明镇,茶饮果汁,东丽区
哏都津味菜,3.5,7,,东丽区,天津菜,东丽区
皓博油酥大饼,3.5,1,,区政府,天津菜,东丽区
恩威酒店,3.5,1,,东丽区,天津菜,东丽区
富来精工天津有限公司,3.5,1,,空港/华明镇,天津菜,东丽区
迎盈餐厅,3.5,2,,东丽区,天津菜,东丽区
盛逸酒店(广福家园店),3.5,1,,军粮城,天津菜,东丽区
宏达酒家(东安驾校一号路店),3.5,1,,东丽区,天津菜,东丽区
聚鑫园水饺锅贴,3.6,20,31.0,区政府,生煎/锅贴,东丽区
坤旭羊汤,3.8,33,22.0,空港/华明镇,快餐简餐,东丽区
大明麻辣烫,3.7,28,33.0,程林,麻辣烫,东丽区
晋乐坊刀削面家常菜,3.6,2,,空港经济区,家常菜,东丽区
三味源餐馆,3.7,14,,区政府,韩国料理,东丽区
肯德基(欢乐谷店),3.9,189,40.0,华侨城欢乐谷,西式快餐,东丽区
过桥米线(大毕庄店),3.8,16,14.0,大毕庄,米线,东丽区
李雷与韩梅梅,3.8,3,,东丽开发区,快餐简餐,东丽区
百味鲜饺子馆(空港店),3.6,40,19.0,空港经济区,饺子,东丽区
汉丽人家食府,3.7,18,50.0,东丽开发区,其他美食,东丽区
星巴克(天津滨海机场国际出发店),3.8,48,46.0,天津机场,咖啡厅,东丽区
味传烤鱼吧(华明镇店),3.7,172,61.0,空港/华明镇,烤鱼,东丽区
六合绵绵冰(无瑕街店),3.7,16,21.0,东丽区,快餐简餐,东丽区
张记包子铺,3.7,7,,程林,包子,东丽区
惠宾楼老汤烧鸡,3.9,69,43.0,程林,烧鸡,东丽区
鸭研所(招远店),3.6,4,,区政府,卤味鸭脖,东丽区
香风味酸菜鱼,3.7,30,95.0,区政府,酸菜鱼/水煮鱼,东丽区
众友饭馆,3.5,5,,舒畅园,家常菜,东丽区
麦当劳(T2航站楼二店),3.8,7,,天津机场,西式快餐,东丽区
道口烧鸡(福东路店),3.6,22,43.0,区政府,烧鸡,东丽区
亮顺德饭店,3.6,21,48.0,空港/华明镇,顺德菜,东丽区
今食汇港式茶餐厅,3.6,9,,空港/华明镇,茶餐厅,东丽区
香港九龙包,3.6,1,,空港/华明镇,粤菜馆,东丽区
高原牛肉面(东丽湖店),3.7,27,17.0,华侨城欢乐谷,面馆,东丽区
福来饭庄,3.5,5,,东丽开发区,快餐简餐,东丽区
蒋四宝板面牛杂面,3.6,16,17.0,东丽开发区,面馆,东丽区
大馅水饺锅贴王,3.8,33,26.0,天山南路,生煎/锅贴,东丽区
赛百味SUBWAY(SM广场店),3.6,32,32.0,空港经济区,西式快餐,东丽区
丑老头大馅饺子驯海路店,3.7,31,57.0,民航大学,饺子,东丽区
赤土扣肉丸子,3.6,4,,东丽区,小吃,东丽区
孙庄麻辣烫,3.6,13,,大毕庄,麻辣烫,东丽区
福建沙县特色小吃(赵沽里大街店),3.5,4,16.0,王串场/民权门,快餐简餐,东丽区
老味云吞,3.5,1,,程林,馄饨|抄手|扁食,东丽区
老城里钙奶汤圆,3.8,22,,区政府,津味小吃,东丽区
愉肴麻辣香锅(东丽开发区店),3.7,91,45.0,东丽开发区,干锅/香锅,东丽区
丑老头大馅饺子东丽开发区店,3.9,127,51.0,东丽开发区,饺子,东丽区
吉健炸香鸡,3.8,27,21.0,空港/华明镇,炸鸡炸串,东丽区
中和楼阳光早餐,3.7,11,,空港/华明镇,津味小吃,东丽区
好邻居烧饼里脊(福天道店),3.6,1,,区政府,小吃,东丽区
叫了只炸鸡(空港店),3.5,1,,空港经济区,炸鸡炸串,东丽区
川味湘家常菜,3.6,4,,大毕庄,家常菜,东丽区
你过来啊蛋仔高手(万达广场店),3.8,14,21.0,东丽开发区,小吃,东丽区
爱辣吻麻辣香锅(张贵庄店),3.8,4,,区政府,干锅/香锅,东丽区
渔民小镇(和顺家园欣园店),3.7,5,,东丽区,川菜馆,东丽区
大将炸串(雪山路店),3.9,52,23.0,舒畅园,炸鸡炸串,东丽区
富润全驴馆,3.6,6,,大毕庄,家常菜,东丽区
徽府家宴,3.6,6,,东丽区,徽菜,东丽区
亚惠美食(东丽新业店),3.9,332,28.0,东丽开发区,快餐简餐,东丽区
BELL COFFEE贝尔咖啡(东丽店),3.8,46,36.0,东丽开发区,咖啡厅,东丽区
金钟小食堂,3.5,2,,东丽区,其他美食,东丽区
黄记黄焖鸡盖饭,3.7,4,,空港/华明镇,黄焖鸡,东丽区
传统老味馄饨,3.6,4,,程林,馄饨|抄手|扁食,东丽区
八旗贡栗,3.6,3,,空港/华明镇,栗子/干果,东丽区
釜香食府菜馆,3.8,18,,东丽开发区,其他中餐,东丽区
百味居黄焖鸡米饭,3.5,7,,空港/华明镇,黄焖鸡,东丽区
包子铺,3.5,2,,空港/华明镇,包子,东丽区
肖记武汉热干面,3.7,8,,天山南路,小吃快餐,东丽区
澳脯道香,3.8,6,,东丽开发区,烤鱼,东丽区
桂发祥十八街麻花食品有限公司,3.9,10,,空港/华明镇,津味小吃,东丽区
向老幺川菜馆,3.5,5,,东丽开发区,川菜馆,东丽区
桂发祥,3.7,30,72.0,天津机场,津味小吃,东丽区
老赤土大市场板面(商贸中心店),3.5,5,,空港/华明镇,面馆,东丽区
帝一牛·鲜捞捞汁饭·拌粉(天津东丽店),3.6,3,,空港/华明镇,快餐简餐,东丽区
渔家小院,3.6,3,81.0,空港/华明镇,快餐简餐,东丽区
一只鹅,3.5,1,,程林,其他美食,东丽区
吴嘴五婶儿水磨煎饼,3.5,3,,区政府,快餐简餐,东丽区
娟婆婆云南过桥米线(华明店),3.5,1,,空港/华明镇,米线,东丽区
老城里四姐,3.7,19,,区政府,锅巴菜,东丽区
沙县小吃(登州路店),3.9,13,,程林,快餐简餐,东丽区
四辈料理·四辈牛肉拉面,3.5,75,19.0,程林,快餐简餐,东丽区
鲜味居,3.7,3,,民航大学,津味小吃,东丽区
香满楼湘菜馆(东丽店),3.7,15,,东丽开发区,湘菜,东丽区
東風面淮南古法传统牛肉汤,3.5,1,,东丽区,快餐简餐,东丽区
堡美味,3.5,9,,区政府,西式快餐,东丽区
鸡西冷面辣菜,3.5,4,,东丽区,快餐简餐,东丽区
桂芳军香河肉饼,3.5,1,,空港经济区,快餐简餐,东丽区
小二家故事(yoho湾店),3.7,12,27.0,空港经济区,韩式小吃,东丽区
二姐糖堆,3.5,4,,空港/华明镇,小吃,东丽区
马家面馆(盘山道店),3.6,29,29.0,程林,面馆,东丽区
大师兄·疙瘩汤研究所(空港店),3.5,6,,空港经济区,快餐简餐,东丽区
董记煎饼(远晟道店),3.7,15,9.0,空港/华明镇,快餐简餐,东丽区
鑫海源驴肉火烧,3.6,11,,东丽开发区,快餐简餐,东丽区
百合酒家,3.7,14,,空港/华明镇,其他中餐,东丽区
真功夫(天津机场T2航站楼店),3.6,193,38.0,天津机场,快餐简餐,东丽区
梁辉川菜馆(广福商业中心店),3.5,3,,军粮城,川菜馆,东丽区
侯姐煎饼,3.5,1,,东丽区,快餐简餐,东丽区
爱佑美厨,3.5,11,,华侨城欢乐谷,快餐简餐,东丽区
鼓楼二姑包子,3.5,1,,华侨城欢乐谷,粥店,东丽区
和合谷(机场店),3.6,133,45.0,天津机场,快餐简餐,东丽区
李记板面牛杂面(南大桥店),3.5,3,,天山南路,面馆,东丽区
惠临酒楼,3.5,6,,军粮城,其他中餐,东丽区
余记河南烩面(成林道店),3.5,3,,程林,小吃快餐,东丽区
醉友源食府,3.7,16,57.0,程林,其他中餐,东丽区
八五麻辣香锅(东丽湖店),3.5,4,,华侨城欢乐谷,干锅/香锅,东丽区
俏厨娘饺子馆,3.7,6,,区政府,饺子,东丽区
安妮阿姨·蛋包饭(远洋风景店),3.5,5,,东丽区,快餐简餐,东丽区
董记煎饼(弘泽大街店),3.5,2,,空港/华明镇,快餐简餐,东丽区
张记包子铺津门一绝(福东里店),3.5,19,,区政府,包子,东丽区
宜家小餐馆(天津东丽商场店),3.9,35,20.0,东丽开发区,快餐简餐,东丽区
小杰烤肉拌饭,3.7,23,24.0,东丽区,麻辣烫,东丽区
小红帽炸串,3.7,15,15.0,民航大学,炸鸡炸串,东丽区
崔记锅贴早点(招远路店),3.7,37,35.0,区政府,生煎/锅贴,东丽区
化隆私房牛肉面(东七道店),3.8,62,22.0,空港经济区,面馆,东丽区
黄焖煌鸡米饭(大毕庄店),3.5,10,21.0,大毕庄,黄焖鸡,东丽区
醉香阁小酒館,3.5,1,,军粮城,小吃,东丽区
如意飘香麻辣烫店,3.5,1,,大毕庄,麻辣烫,东丽区
口口香肥肠鸡家常菜(丹江道店),3.6,1,,王串场/民权门,家常菜,东丽区
十佳烧烤川鲁菜馆(新业广场万科店),3.7,15,60.0,东丽开发区,鲁菜,东丽区
山西面馆(燕山路店),3.7,12,11.0,程林,山西菜,东丽区
粥公粥婆(空港店),3.9,319,15.0,空港经济区,粥店,东丽区
孙记大馅云吞(捞面水饺万新村店),3.8,40,10.0,程林,馄饨|抄手|扁食,东丽区
壹绝筋饼豆腐脑(东丽湖店),3.8,23,10.0,华侨城欢乐谷,小吃快餐,东丽区
台北卤肉饭(大毕庄店),3.6,12,,大毕庄,台湾菜,东丽区
小马菜馆,3.6,2,,东丽区,鲁菜,东丽区
驴火村驴肉火烧,3.8,51,22.0,空港/华明镇,快餐简餐,东丽区
刀削面家常菜,3.6,6,,东丽开发区,山西菜,东丽区
山西饭店,3.6,3,,空港/华明镇,山西菜,东丽区
山东菜馆,3.5,5,56.0,空港/华明镇,鲁菜,东丽区
利天號酒店,3.5,11,,东丽区,鲁菜,东丽区
百姓厨房(三号路店),3.5,1,,东丽区,陕菜,东丽区
安徽土菜馆,3.5,1,,东丽区,徽菜,东丽区
百姓鲁菜馆,3.5,1,,空港/华明镇,鲁菜,东丽区
天宝楼(大毕庄店),3.6,2,,大毕庄,其他中餐,东丽区
宜品小厨(万科新里程家园店),3.5,17,24.0,空港经济区,其他中餐,东丽区
晴青食品,3.5,2,,区政府,快餐简餐,东丽区
三个先森的韩国炸鸡(大毕庄店),3.8,5,,东丽区,炸鸡炸串,东丽区
辣拉提·新疆米粉,3.8,7,,程林,新疆菜,东丽区
东北手工水饺,3.5,3,,民航大学,饺子,东丽区
至尊麻辣烫,3.8,11,24.0,空港/华明镇,麻辣烫,东丽区
厨掌柜陆老师(万新村店),3.9,152,24.0,程林,快餐简餐,东丽区
中国兰州牛肉拉面,3.5,2,,东丽区,面馆,东丽区
董记煎饼(登州路店),3.6,16,,程林,快餐简餐,东丽区
小李烧鸡(原万新村天山路物美超市店),3.5,8,,程林,烧鸡,东丽区
王记糖堆,3.6,22,12.0,区政府,津味小吃,东丽区
华明社区食堂,3.8,45,8.0,空港/华明镇,快餐简餐,东丽区
天意祥家常菜,3.6,5,,区政府,家常菜,东丽区
369大食堂丽新里店,3.6,2,,东丽开发区,面馆,东丽区
水磨坊煎饼,3.7,6,,区政府,快餐简餐,东丽区
山西刀削面家常菜(津塘公路辅路),3.5,1,,东丽开发区,家常菜,东丽区
张记老豆腐(华明店),3.5,2,,空港/华明镇,小吃快餐,东丽区
麻辣鸡架(驯海路店),3.5,3,,民航大学,炸鸡炸串,东丽区
萌萌新饮品店,3.5,1,,东丽区,茶饮果汁,东丽区
津芸便民早点,3.5,11,,程林,包子,东丽区
聚鑫园水饺锅贴(跃进路店),3.8,13,30.0,区政府,生煎/锅贴,东丽区
岩妹妹骨汤麻辣烫麻辣香锅,3.7,2,,东丽开发区,麻辣烫,东丽区
晓蕊家面皮(雪山路店),3.7,16,,舒畅园,快餐简餐,东丽区
韩国料理,3.5,4,,空港经济区,韩国料理,东丽区
熊大黄汤拉面羊汤,3.5,3,,区政府,快餐简餐,东丽区
民俗家宴,3.8,84,65.0,舒畅园,湘菜,东丽区
二哥铁板炒饭(铁板鱿鱼无暇店),3.5,1,,东丽区,快餐简餐,东丽区
航大美食园,3.5,1,,民航大学,锅巴菜,东丽区
津美豆业,3.6,13,,程林,津味小吃,东丽区
阿甘锅盔(东丽万达店),3.9,12,,东丽开发区,小吃快餐,东丽区
抖米脱骨鸡,3.5,6,,空港/华明镇,快餐简餐,东丽区
多福来锅巴菜,3.5,6,,东丽开发区,锅巴菜,东丽区
永嘉乐·汉堡(建新店),3.8,71,23.0,区政府,快餐简餐,东丽区
季诺家私房焖面,3.5,2,,空港经济区,小吃,东丽区
鸿源酒楼,3.7,10,,空港/华明镇,川菜馆,东丽区
金朝阳饭店,3.6,6,,大毕庄,苏浙菜,东丽区
小文包子铺,3.9,21,15.0,东丽区,包子,东丽区
九块九妈妈菜,3.5,7,,东丽区,家常菜,东丽区
鑫聚和饭店,3.6,6,,东丽区,苏浙菜,东丽区
董记煎饼(万科魅力之城店),3.8,11,,东丽开发区,快餐简餐,东丽区
来聚饭店,3.5,3,,东丽开发区,苏浙菜,东丽区
鹏俊宇饭店(广福商业中心店),3.5,2,,军粮城,苏浙菜,东丽区
富贵来饭店,3.5,3,,程林,苏浙菜,东丽区
金宜饭店,3.5,2,,空港/华明镇,苏浙菜,东丽区
香味居饭店,3.5,3,,区政府,苏浙菜,东丽区
勇峰饭店,3.5,7,,程林,苏浙菜,东丽区
铁皮饭店(无暇街店),3.5,3,,东丽区,苏浙菜,东丽区
哈尔滨烤冷面紫菜包饭,3.5,4,,程林,韩式小吃,东丽区
釜香饭店,3.5,2,,东丽开发区,苏浙菜,东丽区
格朗合·鸡汤米线(恒星世界店),3.6,174,24.0,区政府,快餐简餐,东丽区
玉鼎轩,3.6,80,34.0,空港经济区,湘菜,东丽区
黄焖鸡米饭(万通金府店),3.6,15,20.0,空港经济区,黄焖鸡,东丽区
小碗抹酱(空港店),3.8,43,23.0,空港/华明镇,津味小吃,东丽区
贾记羊汤,3.8,20,21.0,程林,快餐简餐,东丽区
一口福早点部(军粮城店),3.5,4,,军粮城,包子,东丽区
刁四藤椒麻辣烫(滨海sm店),3.8,271,29.0,空港经济区,麻辣烫,东丽区
华莱士·全鸡汉堡(金钟街店),3.7,6,,东丽区,西式快餐,东丽区
辣古丽•新疆炒米粉(华明店),3.6,4,,空港/华明镇,新疆菜,东丽区
驴肉火烧(天山路店),3.6,6,,程林,快餐简餐,东丽区
老姑大早点(无瑕店),3.5,8,,东丽区,锅巴菜,东丽区
聚福祥菜馆,3.8,23,,军粮城,家常菜,东丽区
极面科创慧谷大食堂,3.7,17,,空港/华明镇,快餐简餐,东丽区
老味儿驴肉火烧,3.8,15,,空港经济区,快餐简餐,东丽区
御香锅土豆粉(万通金府店),3.8,45,15.0,空港经济区,小吃快餐,东丽区
金吉缘牛肉面馆,3.6,5,,东丽开发区,面馆,东丽区
孙浩特色牛杂面板面(杨北路物流园店),3.5,1,,东丽区,面馆,东丽区
一粥七天健康粥馆(二号桥店),3.8,13,19.0,区政府,包子,东丽区
老城厢包子,3.7,13,,东丽开发区,包子,东丽区
卤香居天津二姐老味酱货,3.5,3,,东丽开发区,卤味鸭脖,东丽区
汇津广场餐厅,3.5,7,,空港经济区,快餐简餐,东丽区
老字号山西刀削面家常菜,3.6,2,,空港/华明镇,家常菜,东丽区
老五板面(香山道店),3.5,30,13.0,程林,面馆,东丽区
满天星可丽,3.5,4,,空港/华明镇,冰淇淋,东丽区
犟骨头排骨饭(SM店),3.8,104,30.0,空港/华明镇,快餐简餐,东丽区
老北京果艺坊(SM天津滨海城市广场店),3.7,7,,空港/华明镇,小吃快餐,东丽区
尚祥小吃饶阳豆腐脑,3.6,3,,程林,小吃快餐,东丽区
老城里鼓楼二姑包子,3.7,35,13.0,王串场/民权门,包子,东丽区
二伯炒饭,3.5,4,,空港/华明镇,快餐简餐,东丽区
鑫伟吉健炸香鸡(万新村天山路总店),3.8,95,24.0,程林,炸鸡炸串,东丽区
麦隆咖啡,3.9,98,31.0,民航大学,咖啡厅,东丽区
宫廷烤鸭,3.9,106,59.0,程林,烤鸭,东丽区
张亮麻辣烫(天山路店),3.9,176,25.0,程林,麻辣烫,东丽区
九福栗子,3.8,13,,东丽开发区,栗子/干果,东丽区
大福来,3.6,25,8.0,东丽区,锅巴菜,东丽区
谢记沙县小吃(栖霞道),3.6,10,,区政府,快餐简餐,东丽区
小王羊汤(先锋路店),3.8,8,,区政府,快餐简餐,东丽区
小谷姐姐麻辣拌•麻辣烫(大毕庄店),3.7,34,26.0,东丽区,麻辣烫,东丽区
正宗小孟全羊汤,3.8,24,20.0,东丽区,快餐简餐,东丽区
正宗板面王,3.7,18,12.0,区政府,面馆,东丽区
源百烩手工面馆(天山南路店),3.8,23,22.0,天山南路,面馆,东丽区
100M2+N便当(瑞航广场店),3.6,15,,空港经济区,快餐简餐,东丽区
晨光烧饼,3.5,5,,空港经济区,小吃,东丽区
Smaklig Maltid(宜家店),3.7,17,,东丽开发区,咖啡厅,东丽区
粥员外(东丽开发区店),3.8,13,,东丽开发区,小吃,东丽区
小田姐姐,3.5,1,,东丽区,小吃,东丽区
四川菜馆,3.6,14,,东丽区,川菜馆,东丽区
初名饺子(无瑕店),3.6,30,32.0,东丽区,饺子,东丽区
中国兰州拉面,3.8,40,21.0,东丽区,面馆,东丽区
四川串串香麻辣烫(驯海路店),3.7,6,,东丽开发区,麻辣烫,东丽区
老胜香包子铺,3.7,17,20.0,东丽区,包子,东丽区
没谁了刨冰凉皮暖心粥(东丽总店),3.9,35,19.0,舒畅园,冰淇淋,东丽区
