shop_name,shop_star,shop_comment,shop_price,shop_region,shop_category
牛魔王烤肉(小海地旗舰总店),4.5,749,82,小海地,融合烤肉
美厨娘铁锅炖鱼(增进道店),4.6,113,58,友谊路,东北菜
明洞韩国料理(浦口道店),4.7,1364,53,图书大厦,韩国料理
汕牛海记潮汕鲜牛肉火锅·烤肉(河西店),4.4,496,84,小海地,潮汕牛肉火锅
二姐家三个拿手菜(平江道店),4.4,464,72,尖山,家常菜
馋嘴活鱼馆,4.8,1166,88,尖山,鱼火锅
鑫裕园烤鸭店(陵水道店),4.1,72,70,小海地,烤鸭
红珊瑚海鲜粥城(大沽南路店),4.0,1492,61,尖山,天津菜
炙焱食尚烤肉(体院北店),4.8,420,110,宾水道/体院北,融合烤肉
遇见成都·肥肠鱼·旗舰店,3.8,34,126,土城,重庆火锅
饺子就酒·24小时(太湖路店),4.3,186,58,尖山,天津菜
栖凤竹梅香酒楼,4.0,22,117,梅江小区,淮扬菜
津门羊大爷·铜锅涮肉(梅江店),4.5,770,102,梅江小区,老北京火锅
和府小面小酒(万象城店),4.8,944,74,文化中心,快餐简餐
新疆特色·手抓饭·椒麻鸡,3.6,20,,佟楼,新疆菜
源味湘水人家湘菜(珠江道店),4.6,349,93,梅江小区,湘菜
福满满·精细佛跳墙火锅,4.9,1382,533,下瓦房,火锅
好介口深夜酒馆(梅江店),4.8,2187,84,梅江会展中心,烤串
郭靖烤全羊总店·烧烤·融合菜(天津小白楼店),4.8,1164,143,小白楼,内蒙菜
隆中对巴蜀江湖菜,4.7,169,74,尖山,川菜馆
烧煮一番·M12和牛船·和牛阶梯烤肉·烤活鳗,4.5,2068,143,下瓦房,融合烤肉
梨花牛肉汤(万象城店),4.6,1542,40,尖山,小吃快餐
潮汕砂锅粥,4.0,131,114,永安道沿线,粤菜馆
谭鸭血老火锅(万象城金牌店),4.8,1463,124,尖山,四川火锅
肥记红焖羊肉(原广东路店),4.0,105,102,小白楼,牛羊肉火锅
锦潼  Club Steak,4.9,1047,579,下瓦房,西餐
郭靖烤全羊(总部珠江道店),4.3,214,145,小海地,烤羊腿
8号铜锅(体院北店),4.3,630,72,宾水道/体院北,老北京火锅
好日子饺子楼(河西店),4.6,141,93,小海地,其他美食
昱德来酒楼(华夏店),3.6,405,73,水上/天塔,天津菜
花和日本料理(河西店),4.8,2242,281,围堤道沿线,日式自助
天津燕园国际大酒店·天宝阁中餐厅,4.3,109,139,宾水道/体院北,特色菜
流河朝凤火锅鸡(河西店),4.5,72,49,小海地,炭火锅
潮汕牛肉火锅(华夏未来店),3.7,613,66,宾水道/体院北,潮汕牛肉火锅
行蓉酸菜鱼(新业广场店),4.4,775,68,新业广场,酸菜鱼/水煮鱼
肥佬记潮汕鲜牛火锅,3.7,17,,小海地,潮汕牛肉火锅
好好渔生蒸汽海鲜•特色饺子(海河大观店),3.9,190,109,挂甲寺,其他美食
Helens海伦司(凯德MALL店),3.8,28,69,挂甲寺,西餐
鹤之味齐市烧烤,4.3,80,98,土城,融合烤肉
聚聚火锅(河西店),4.4,602,110,小海地,四川火锅
津门羊大爷·铜锅涮肉(绿水道店),4.6,861,94,小海地,老北京火锅
朴太院•烤肉万岁(中冶和悦汇店),4.4,175,94,尖山,韩式烤肉
老街自助手工水饺,4.1,35,31,小海地,自助餐
蚝吉利生蚝火锅(梅江店),4.1,225,98,梅江小区,海鲜火锅
赵财记·肠粉·煲仔饭(国贸店),4.5,62,33,小白楼,广州菜
常氏大灶活鱼馆,4.0,112,82,尖山,鱼火锅
大正韩料·烤肉店(环湖中路店),4.7,590,80,宾水道/体院北,韩式烤肉
鲸岚·烧肉夜食(梅江店),4.7,734,148,梅江小区,融合烤肉
沸腾渔乡水煮鱼,4.0,45,20,围堤道沿线,川菜馆
小龙坎火锅(广东路店),4.4,1838,132,永安道沿线,四川火锅
茂春香春饼·烤鸭(泗水道店),4.0,578,68,小海地,天津菜
渔月鑫,4.0,68,29,新业广场,火锅
井格重庆火锅(友谊路新业广场店),4.6,991,117,新业广场,重庆火锅
四川面馆(茂名道店),4.5,151,33,小海地,川菜馆
羴兄弟·羊肉专门店(河西梅江店),4.7,718,93,梅江小区,火锅
瑶·日式烧食,4.6,139,120,小白楼,日式烧烤/烤肉
好渔郎进口三文鱼,4.5,385,101,宾西,海鲜
生态谭家菜(梅江店),4.0,74,342,梅江小区,其他中餐
韩罗苑(万象城店),4.6,8905,102,文化中心,韩式烤肉
鱼酷活鱼烤鱼(小白楼凯德店),4.9,3922,97,图书大厦,烤鱼
北菜阿五·北点北面(国贸店),4.7,218,77,小白楼,东北菜
晟霖烤肉,4.7,113,105,小海地,韩式烤肉
必点海鲜·鲅鱼水饺(梅江店),4.8,1387,290,梅江小区,海鲜
桂发祥(珠江道店),4.6,1078,113,小海地,津味小吃
好介口纱绷子烤肉(梅江店),4.8,379,94,梅江小区,融合烤肉
太华江韩国烤肉태화강,4.8,717,114,梅江小区,韩国料理
AJIYA·味屋日式烧肉(天津万象城店),4.7,404,188,文化中心,日式烧烤/烤肉
鲸岚·烧肉夜食(气象台路店),4.6,119,142,宾水道/体院北,融合烤肉
恩宏德餐馆(平山道店),4.5,342,76,南开大学/八里台,天津菜
美味小厨·夜宵·融合菜,4.4,147,59,尖山,特色菜
鼎建渔家村(珠江道店),4.6,151,95,梅江小区,福建菜
友达面馆(财经大学店),4.7,850,50,小海地,面馆
丽伟的泥炉烤肉·鲜切现烤,4.6,198,101,下瓦房,韩式烤肉
鲜味隆老城味道(梅江店),4.3,143,87,梅江小区,天津菜
振生清真大排档(小围堤道店),4.4,607,57,围堤道沿线,天津菜
杭州阿英煲(气象台路店),4.2,1675,109,水上/天塔,浙菜
袁家水泊•水浒烤肉,4.5,341,79,尖山,融合烤肉
鮨·魂寿司·怀石料理(梅江店),4.9,551,1726,梅江小区,日本料理
美厨娘铁锅炖鱼(永安道店),4.2,296,69,永安道沿线,东北菜
COME烤烤肉餐厅,4.4,617,60,梅江会展中心,融合烤肉
津津香味酒楼(闽侯路店),4.6,342,56,下瓦房,天津菜
樱花日本料理,4.6,699,162,水上/天塔,日本料理
常氏大灶鱼,3.6,186,68,梅江小区,东北菜
记忆重庆老灶火锅(乐园店),4.7,2719,110,文化中心,重庆火锅
香猪坊(梅江店),4.1,516,95,梅江小区,韩国料理
隐の泉日本料理(梅江店),4.9,1358,199,梅江小区,日本料理
新亚饭庄(凯德MALL天津湾店),4.5,846,81,围堤道沿线,鲁菜
满天红饭庄·老酒馆,4.3,274,60,围堤道沿线,天津菜
八爷家传手擀面(南北大街直营店),4.1,378,30,挂甲寺,天津菜
桂发祥(大沽南路总店),4.5,2320,65,下瓦房,津味小吃
知湘缘湘菜,3.8,197,66,小海地,湘菜
金环西餐厅(平山道店),4.8,3257,72,水上/天塔,西餐
鞑靼烤羊腿海鲜烧烤小龙虾(太湖路店),3.8,29,106,尖山,烤羊腿
百品聚旋转火锅(铂金湾店),3.9,6,,挂甲寺,小火锅
津福源自助水饺,4.1,464,37,新业广场,自助餐
鞑靼烤羊腿小龙虾海鲜烧烤(渌水道总店),4.1,734,94,小海地,烤羊腿
九田家黑牛烤肉料理(凯德Mall店),4.7,1656,128,围堤道沿线,融合烤肉
大福来·国民食堂·清真,4.0,94,16,永安道沿线,特色菜
老郝炖牛肉前进道店,4.2,221,57,围堤道沿线,天津菜
鲸岚·烧肉夜食(友谊商厦店),4.8,1041,125,围堤道沿线,融合烤肉
麦霸kTV餐吧,3.9,56,,小海地,川菜馆
喜面·牛蛙火锅(梅江店),4.3,45,59,梅江小区,面馆
久享韩式烤肉·炙烤活鳗鱼(和悦汇店),4.3,41,94,尖山,韩式烤肉
永源成 新青年火锅 新派京涮,3.9,262,120,梅江小区,老北京火锅
大美甲鱼食府,3.9,28,223,挂甲寺,特色菜
呷哺呷哺(阳光新业店),4.7,2432,66,新业广场,小火锅
炉石六本目炉端烧·寿喜烧専門店(梅江店),4.9,1304,214,梅江小区,日本料理
牧渔小巷.斑鱼火锅(梅江店),3.7,37,60,梅江小区,鱼火锅
永旺羊汤(太湖路店),4.1,324,49,尖山,快餐简餐
三皮两馅牛肉馅饼,4.5,426,33,南楼,小吃
新煮意金钻店(万象城店),4.8,2604,109,围堤道沿线,酸菜鱼/水煮鱼
八爷家传手擀面(永安道店),4.3,329,27,永安道沿线,天津菜
永源成永记牛腩(大岛商业街店),4.3,360,75,梅江会展中心,特色菜
尕张子新疆抓饭烧烤(河西环湖中路店),4.8,501,36,水上/天塔,新疆菜
乐里江湖小龙虾·香辣蟹·馋嘴蛙(文化中心店),4.9,93,105,越秀路,小龙虾
和府捞面(凯德国贸店),4.8,662,45,图书大厦,面馆
羊老赞铜锅涮羊肉(隆昌路店),3.8,22,74,尖山,老北京火锅
北海道日本料理,4.1,78,238,尖山,日式自助
赵傻子大饼羊杂(大沽南路店),4.5,333,19,挂甲寺,快餐简餐
好利来(大润发店),4.7,459,42,宾西,面包烘焙
必胜客(柳林店),4.6,815,89,小海地,比萨
好利来(泗水道店),4.6,833,84,小海地,面包烘焙
一乐韩国炸鸡(梅江店),4.7,556,73,梅江小区,韩国料理
