shop_name,shop_star,shop_comment,shop_price,shop_region,shop_category
卢记永兴德,4.6,74,28.0,静海县城/东城,面包烘焙
山城面庄(天津静海店),3.6,5,,西城,面馆
老街口小吃部,3.7,4,,静海县城/东城,快餐简餐
天泽独一处火锅鸡清真店,3.9,25,,静海县城/东城,火锅
光伟羊蝎子火锅(拉哥总店),3.7,16,61.0,西城,羊蝎子火锅
MY.girl蜜菓(红街购物中心店),3.5,1,,静海区/大邱庄,茶饮果汁
辣莊重庆老火锅(静海店),3.5,14,99.0,静海县城/东城,重庆火锅
胜宇自转小火锅,3.8,6,,静海县城/东城,小火锅
唐官屯烧烤,3.6,13,,静海县城/东城,烧烤烤串
嚼味烧烤涮,3.5,2,,静海县城/东城,烤串
鸭百万·北京烤鸭(西城店),4.1,301,,西城,烤鸭
沙县小吃(开发区店),3.5,1,,静海县城/东城,快餐简餐
大百味园饭店(静海镇店),3.6,41,39.0,静海县城/东城,其他中餐
醉江湖熏酱小酒管,3.6,6,,静海县城/东城,川菜馆
吉庆渔港铁锅炖农家院,3.5,1,,静海县城/东城,东北菜
育才饭店(静霸线店),3.7,34,59.0,静海区其他,天津菜
民族饭店,3.5,4,,静海县城/东城,天津菜
三合烧烤,3.6,1,,静海区其他,烤串
胖子餐厅(东方商业街店),3.6,2,,静海县城/东城,其他中餐
珍珍家,3.7,25,58.0,静海县城/东城,牛排
湘西人家(大邱庄店),3.6,6,,静海区/大邱庄,湘菜
金苔春大酒店,3.8,26,67.0,静海县城/东城,天津菜
天和大饭店,3.5,5,,西城,天津菜
明亮火锅鸡,3.8,5,30.0,静海县城/东城,火锅
美味轩小碗菜,3.6,1,,团泊湖/光合谷度假区,其他美食
重庆刘一手火锅(天津静海店),4.1,225,86.0,静海县城/东城,重庆火锅
清真天丽饭店(静海店),3.7,17,91.0,西城,老北京火锅
槐店王婆大虾(胜利大街店),3.9,261,97.0,西城,火锅
隐酌火锅鸡,3.5,1,,静海县城/东城,火锅
码头饭店,3.5,1,,静海县城/东城,其他中餐
福源居铁锅炖,3.5,1,,西城,东北菜
静海恒大白茅溪奶茶烘焙,3.5,2,,静海县城/东城,面包烘焙
成都108火锅,3.5,10,,静海县城/东城,四川火锅
独流饭店,3.7,8,,西城,天津菜
欧麦帝西饼店,3.5,3,,静海县城/东城,甜品
农家木火铁锅炖,3.8,10,,静海县城/东城,东北菜
柳圆流河火锅鸡鸡煲,3.5,7,,静海县城/东城,火锅
川味美食(静海店),3.7,7,,静海县城/东城,川菜馆
御林铁板烧,3.8,88,176.0,团泊湖/光合谷度假区,日式铁板烧
清真马老三涮羊肉,3.5,1,,西城,老北京火锅
宏兴砂锅居(静海店),3.5,2,,静海区其他,打边炉/港式火锅
津味砂锅,3.5,3,,静海县城/东城,东北菜
银海花园酒店-餐厅,3.6,3,,静海县城/东城,天津菜
刘彦饭庄,3.5,6,,静海区其他,其他美食
渔谦烤鱼(仁爱店),3.5,2,,团泊湖/光合谷度假区,烧烤烤串
年年有鱼(王虎庄店),3.7,2,,静海区/大邱庄,家常菜
炎衍牛肉扒拉锅,3.6,2,,静海县城/东城,创意菜
寿司小镇,3.5,1,,西城,寿司
大拿刨冰·绵绵冰·冰淇淋(静海一店),3.5,1,,西城,饮品店
南楼煎饼(静海店),3.6,20,14.0,静海县城/东城,快餐简餐
呼伦贝尔涮羊肉(大邱庄店),3.7,2,,静海区/大邱庄,老北京火锅
一点甜私房烘焙,3.5,3,,西城,面包烘焙
东城一锅出,3.6,5,,静海县城/东城,火锅
马上见面.热干面.甑糕,3.6,2,,静海县城/东城,小吃快餐
福华肥牛城(黄山路店),3.8,10,,静海区/大邱庄,火锅
星辰麻辣火锅鸡,3.5,2,,静海区其他,炭火锅
民族饭庄(京福公路店),3.8,19,68.0,静海区其他,天津菜
羊老赞铜锅涮羊肉(静海店),3.6,115,65.0,静海县城/东城,老北京火锅
时代超越正宗流河火锅鸡(总店),3.9,39,59.0,静海县城/东城,火锅
老京城·自助骨头锅,3.7,8,,西城,自助餐
小王驴肉,3.7,3,,静海县城/东城,快餐简餐
高丽馆韩国料理(联盟大街店),3.8,34,59.0,西城,韩国料理
饭米粒,3.6,6,,静海县城/东城,快餐简餐
