shop_name,shop_star,shop_comment,shop_price,shop_region,shop_category
回家乡湘菜馆(凌奥店),4.5,531.0,102.0,凌奥,湘菜
悦·Restaurant(南开大悦城店),4.6,1008.0,82.0,大悦城,西餐
回奶奶清真菜(天佑城店),4.3,1190.0,69.0,南开公园/中学,天津菜
假装苏杭·游园津梦(鼓楼会馆店),4.6,3806.0,248.0,老城厢/鼓楼,苏浙菜
天津百饺园酒楼(平山道店),4.5,5683.0,74.0,南开大学/八里台,天津菜
必点海鲜·鲅鱼水饺(鞍山西道店),4.9,5577.0,137.0,白堤路/风荷园,海鲜
二姐家锅贴菜馆(园荫道店),4.6,634.0,55.0,王顶堤/华苑,家常菜
Deer Park鹿园西餐(仁恒店),4.9,5813.0,160.0,老城厢/鼓楼,西餐
城里城外,4.6,304.0,69.0,南市,天津菜
优静空间,4.7,258.0,76.0,天拖地区,西餐
潮你妹潮汕砂锅粥(奥城店),4.8,2465.0,102.0,时代奥城,潮汕菜
山上下日式烤肉店(奥城店),4.9,3303.0,155.0,时代奥城,融合烤肉
津门羊大爷·铜锅涮肉(西南角店),4.6,1496.0,91.0,天佑城/西南角,老北京火锅
爱家味·冰煮羊·蒙古羊排(天津商场店),4.8,611.0,92.0,大悦城,烤串
Akalaka啊咔啦咔韩国料理(时代奥城总店),4.9,5175.0,68.0,时代奥城,韩国料理
六顺福记茶楼(南开店),4.7,2889.0,93.0,大悦城,茶餐厅
渝湘江南(南开三马路店),4.6,4969.0,90.0,南开公园/中学,川菜馆
聖&居酒屋纯正日式料理(天拖店),4.5,403.0,102.0,天拖地区,日本料理
鸿发铜锅,4.0,26.0,,鞍山西道,火锅
MEETING·质享餐厅,4.8,425.0,220.0,时代奥城,创意菜
八号码头蒸汽海鲜(华苑店),4.7,856.0,173.0,王顶堤/华苑,海鲜
靓社打边炉,4.7,1173.0,122.0,白堤路/风荷园,打边炉/港式火锅
龙四爷铜锅涮肉,4.9,1807.0,96.0,南开公园/中学,老北京火锅
有料儿铜锅(白堤路店),4.8,1786.0,81.0,白堤路/风荷园,老北京火锅
市井烤肉(广开四马路店),4.7,351.0,63.0,咸阳路/黄河道,融合烤肉
正阳春天津烤鸭店(西湖道店),4.7,127.0,82.0,白堤路/风荷园,烤鸭
比格比萨自助(鲁能城店),4.8,3656.0,68.0,水上/天塔,自助餐
巴依老爷新疆美食(南开大学店),4.5,657.0,76.0,白堤路/风荷园,新疆菜
超级神炭烤肉夜食(芥园西道店),4.8,2069.0,82.0,芥园道/复兴路,融合烤肉
砂锅煮艺·夜宵,4.7,495.0,61.0,咸阳路/黄河道,创意菜
食塘·大东北夜宵海鲜烧烤(天津总店),4.8,2804.0,85.0,时代奥城,烤串
小龙坎火锅(奥城店),4.6,2204.0,104.0,时代奥城,四川火锅
津门羊大爷·铜锅涮肉(堤南道店),4.7,1808.0,83.0,王顶堤/华苑,老北京火锅
大渔铁板烧(上谷店),4.6,5799.0,227.0,水上/天塔,日式铁板烧
津悦东方•正阳春烤鸭店(白堤路店),4.5,1498.0,77.0,白堤路/风荷园,天津菜
纯粤(鲁能城店),4.6,5862.0,96.0,水上/天塔,广州菜
老姑砂锅(黄河道店),4.6,353.0,89.0,南开公园/中学,烤串
东坡酒家(天塔店),4.6,1795.0,79.0,水上/天塔,川菜馆
焱火烧食(风荷园店),4.9,4712.0,87.0,白堤路/风荷园,融合烤肉
陌上花儿·音乐西餐吧(南开店),4.9,4070.0,121.0,白堤路/风荷园,西餐
有鱼有肉妈妈菜(简阳路店),4.4,984.0,62.0,南开区,天津菜
八号码头蒸汽海鲜(鼓楼店),4.8,2591.0,215.0,老城厢/鼓楼,海鲜
火社火锅(水上店),4.5,924.0,150.0,水上/天塔,四川火锅
和火人.烧烤酒场,4.7,686.0,76.0,大悦城,烧烤烤串
靓社围炉广式打边炉,4.8,736.0,81.0,水上/天塔,打边炉/港式火锅
一个烂人和祝小姐开的餐厅,4.7,965.0,62.0,鞍山西道,串串香
刀叉遇上筷子(南开店),4.8,8465.0,87.0,南开公园/中学,西餐
黄记煌三汁焖锅(南开大悦城店),4.3,6126.0,89.0,大悦城,焖锅
大渔铁板烧(仁恒店),4.9,4673.0,219.0,老城厢/鼓楼,日式铁板烧
清真益尚鲜火锅鸡·夜宵(西关大街旗舰店),4.7,80.0,75.0,芥园道/复兴路,本地鸡窝火锅
大吉利·潮汕牛肉火锅(南开总店),4.9,15755.0,94.0,海光寺/六里台,潮汕牛肉火锅
朝天门火锅(融创中心店),4.6,261.0,85.0,天拖地区,重庆火锅
