shop_name,shop_star,shop_comment,shop_price,shop_region,shop_category
二人锅(奥园店),4.3,2861,75.0,刘园,韩式火锅
天津职业大学北辰校区-食堂,4.2,211,12.0,北辰区,快餐简餐
阿忠温州海鲜楼,4.0,77,105.0,刘园,海鲜
轩辕鱼馆,4.2,208,69.0,本溪路/丁字沽,东北菜
老蜜蜡家的牛杂面 •牛杂小火锅(总店),4.2,180,39.0,刘园,面馆
益香润•私房烤肉(北辰店),4.0,46,62.0,宜兴埠,融合烤肉
鸭百万·北京烤鸭(杨柳青店),3.9,15,,杨柳青,烤鸭
1988烤肉(小淀店),3.5,7,,小淀,烤串
王婆藤椒大虾火锅店(杨柳青店),3.8,456,76.0,杨柳青,虾蟹火锅
牧原野量贩式炭火烤肉,3.8,47,67.0,宜兴埠,融合烤肉
友福饭店,3.9,21,,北辰区,天津菜
聚德顺涮羊肉·清真老字号(杨柳青店),3.7,65,76.0,杨柳青,老北京火锅
缘蜀小镇(北辰河北工业大学店),4.1,1935,58.0,北辰区,烤鱼
九块九百姓烤肉,3.8,185,62.0,双街,融合烤肉
碳火牛蛙三层锅,4.1,42,54.0,杨柳青,火锅
一加一东北菜,3.5,2,,西堤头,东北菜
喜牛日本料理(双街店),4.0,130,158.0,双街,日式烧烤/烤肉
蒋记砂锅(延吉道店),4.0,196,54.0,北仓,东北菜
鑫味菜馆(集贤道店),3.9,115,90.0,北仓,海鲜
那些年市井烤肉,4.1,239,76.0,北仓,融合烤肉
娜家筋头巴脑锅,3.6,32,92.0,刘园,融合烤肉
大红门火锅鸡,3.5,1,,小淀,炭火锅
小胖超级肉蟹煲,3.5,2,,北辰区,肉蟹煲
路人酒馆 酒吧 主题音乐餐吧,3.7,18,77.0,双街,其他中餐
鲍汁多.鲍鱼饭.佛跳墙(北辰店),3.7,17,40.0,北辰区,粤菜馆
长今家·正宗韩式烤肉(集贤店),4.7,989,77.0,北仓,韩国料理
鸭百万·北京烤鸭(佳园里店),3.8,3,,西横堤/瑞景新天地,烤鸭
小刁一锅鲜(北辰店),3.5,19,51.0,北辰区,天津菜
禹记外婆大虾.清真,3.9,114,63.0,天穆,火锅
王姐烧烤,3.7,28,,天穆,烧烤烤串
沾百味火锅(商业大学店),3.6,4,,北辰区,四川火锅
天然居酒楼,3.6,60,51.0,北仓,天津菜
清真·朋聚来烧烤,3.6,5,,天穆,烤串
华福德鱼馆,3.8,7,,北仓,天津菜
长山屯泉水灶台鱼佳庆道店,4.4,202,60.0,北辰区,东北菜
麦当劳(双青家园店),3.7,17,22.0,北辰区,西式快餐
小刚私房牛杂面(总店),4.6,1220,27.0,宜兴埠,面馆
沸腾渔乡水煮鱼(北辰店),3.9,25,,西横堤/瑞景新天地,酸菜鱼/水煮鱼
马路边边(大通商贸店),4.3,262,92.0,天穆,串串香
爱尚回转小火锅烤肉,3.9,3,,北仓,小火锅
清真老味烧烤,3.7,30,89.0,天穆,烤串
宾悦农家院,4.0,82,82.0,杨柳青,快餐简餐
庖牛世家,3.5,2,,天穆,牛羊肉火锅
凤爪传奇烧烤,3.7,50,51.0,北辰区,烧烤烤串
郭靖烤全羊(双街店),4.0,41,,双街,烧烤烤串
陈家屯火锅鸡(王庆坨店),3.5,4,,杨柳青,重庆火锅
乌兰涮肉坊,3.9,80,73.0,双街,牛羊肉火锅
永旺羊汤(天重道店),3.7,82,39.0,天穆,快餐简餐
玉祥阁铜锅涮肉,3.7,19,,北仓,炭火锅
优鱼越脆皮烤鱼·麻辣香锅,4.7,946,104.0,天泰路/榆关道,烤鱼
牧羊人铁锅炖(杨柳青店),3.6,10,,杨柳青,东北菜
京鸭记•北京烤鸭(佳园里店),3.6,21,,西横堤/瑞景新天地,烤鸭
勇强海鲜烧烤涮(姚江东路店),4.3,354,75.0,宜兴埠,烧烤烤串
马家手撕烤鸭,3.2,3,,西横堤/瑞景新天地,烤鸭
魚米之鄉湘菜馆(总店),3.5,5,60.0,北辰区,湘菜
文明早点部,4.1,73,12.0,杨柳青,小吃
车条串烧烤(青光分店),3.4,,,青光镇,烤串
鷄打鳴(普东店),4.1,73,,宜兴埠,熟食熏酱
嫲喜鸭脖(佳园里店),3.8,20,,西横堤/瑞景新天地,卤味鸭脖
集草轩脆皮双拼烤鱼(北辰双街店),4.1,485,63.0,双街,烤鱼
觅凤轩火锅鸡,4.0,137,60.0,宜兴埠,本地鸡窝火锅
锦州烧烤(食品街店),4.6,841,67.0,北仓,烧烤烤串
