shop_name,shop_star,shop_comment,shop_price,shop_region,shop_category
蚝煲贝生蚝鸡煲,0.0,,,镇政府,川菜馆
呷哺呷哺(百荣店),4.7,390,68.0,商业道,小火锅
川渝重庆老火锅(宁河店),3.5,131,,镇政府,重庆火锅
渔家人木火炖鱼馆,0.0,￥79/人,,宁河区,东北菜
同心饭店(建设路店),3.5,3,,镇政府,苏浙菜
鲁班炸货,0.0,,,镇政府,炸鸡炸串
一分田开心农场,3.2,10,66.0,七里海,农家菜
刀削面饺子家常菜,0.0,,,宁河区,家常菜
翠萱渔村海鲜大酒店,3.6,12,,宁河区,海鲜
焱香烧烤,0.0,,,宁河区贸易开发区,烧烤烤串
老代羊肉馆传统火锅(宁河店),3.4,1,40.0,宁河区,老北京火锅
味又香手擀面家常菜,0.0,,,宁河区,家常菜
聚朋草原碳火烤羊腿(天津店),0.0,,,镇政府,烧烤烤串
柳一碗(宁河店),3.5,2,,镇政府,川菜馆
七里海金瑞采摘河蟹垂钓园·跑马场,3.8,136,107.0,七里海,天津菜
汉轩阁·冰煮三鲜火锅·烤肉(朝阳花园店),3.5,65,,商业道,四川火锅
宏达板面烧烤,0.0,,,宁河区,融合烤肉
劲味鸭脖海鲜,3.0,,,商业道,海鲜
深巷里·地道重庆火锅(宁河店),3.6,12,,商业道,重庆火锅
杨国福麻辣烫(吾悦广场店),0.0,,,宁河区贸易开发区,其他中餐
麦华仕(造甲),0.0,,,宁河区,西餐
姥姥家的大米饭(宁河店),0.0,,,镇政府,快餐简餐
蒸有味,3.6,39,56.0,商业道,快餐简餐
一品尚麻辣香锅,0.0,,,镇政府,干锅/香锅
麦多和馅饼,0.0,,,宁河区贸易开发区,快餐简餐
传统东北菜海鲜烧烤,0.0,,,宁河区,海鲜
柱祥海鲜,0.0,,,商业道,海鲜
56度烤肉餐厅,0.0,,,宁河区,韩式烤肉
玉海大酒店,3.3,13,,宁河区贸易开发区,天津菜
君一轩私房菜,3.5,5,,镇政府,私房菜
大军烧烤,0.0,,,宁河区,烧烤烤串
小旭烤肉夹馍三中,0.0,,,镇政府,小吃快餐
唐山万里香熟食,0.0,,,镇政府,卤味鸭脖
民乐食府海鲜家常菜,3.5,1,,镇政府,家常菜
大呲花烤肉(宁河店),3.3,10,,商业道,融合烤肉
老韩早点部牛肉板面,0.0,,,宁河区,面馆
鲜粮卷饼王,0.0,,,镇政府,快餐简餐
德盛酒楼,3.5,3,,宁河区,其他美食
汤姥爷跷脚牛肉面,0.0,,,镇政府,面馆
森一子道帮子烤牛肉,0.0,,,商业道,炙子烤肉
平价烧烤,0.0,,,镇政府,烧烤烤串
李氏黄焖鸡米饭,0.0,,,宁河区贸易开发区,黄焖鸡
姐妹缘麻辣烫,0.0,,,宁河区,麻辣烫
刁家五香鸡(卢台恒大店),3.4,1,,宁河区,快餐简餐
鸡公煲(汉沽分店),0.0,,,宁河区贸易开发区,川菜馆
黄焖鸡米饭(香榭教育广场店),0.0,,,宁河区贸易开发区,黄焖鸡
蒸饺牛肉板面羊杂面,0.0,,,商业道,面馆
爽爽炸串渔粉,0.0,,,镇政府,炸鸡炸串
栖梦缘食府,3.7,3,,宁河区,天津菜
嘿鸭鸭(果园市场店),0.0,,,镇政府,卤味鸭脖
鑫苏氏自助酱骨头,0.0,,,宁河区,自助餐
五爷拌面(朝阳底商三中店),3.3,7,,商业道,面馆
三个先森的韩式炸鸡(宁河店),0.0,,,商业道,炸鸡炸串
左辣右麻麻辣烫店,3.4,,,宁河区贸易开发区,麻辣烫
素馨源蛋糕店,0.0,,,宁河区,面包烘焙
埃尔咖啡(宁河店),3.8,656,111.0,商业道,咖啡厅
家和饭庄(宁河店),3.0,,,宁河区,天津菜
大众菜馆(团结道店),0.0,￥33/人,,商业道,天津菜
臻璞印象·清钵小馆,0.0,,,镇政府,快餐简餐
尚缘酒楼,3.7,5,,宁河区,京菜
正宗东北菜馆,0.0,,,宁河区,东北菜
快乐基地西式快餐,0.0,,,镇政府,西餐
锦州人烧烤,0.0,,,宁河区贸易开发区,烧烤烤串
领鲜海鲜水产,0.0,,,宁河区,生鲜
建成盐焗鸡,0.0,,,镇政府,快餐简餐
老哈鑫东饭店(宁河店),3.5,4,,宁河区,其他美食
围炉锅盔(天津宁河吾悦店),3.6,2,,宁河区贸易开发区,小吃快餐
铁锅炖(津港国际城店),3.6,1,,宁河区,东北菜
韩丰道自助烤肉,0.0,,,商业道,自助餐
永盛饭店,0.0,,,宁河区贸易开发区,其他美食
老王头自助水饺,0.0,,,镇政府,自助餐
老北京卤煮,0.0,,,镇政府,小吃快餐
麦当劳(光明路宁河吾悦店),3.6,11,,宁河区贸易开发区,西式快餐
蟹堡王,0.0,,,商业道,西式快餐
七里香鱼馆,0.0,,,大北涧沽镇政府,其他美食
轩阁辣锅,0.0,,,镇政府,干锅/香锅
幸运星饮品,0.0,,,镇政府,茶饮果汁
九格格干锅焖饭,0.0,,,镇政府,焖锅
会友河蟹垂钓园·铁锅炖鱼·特色河蟹面(七里海店),3.5,166,156.0,七里海,农家菜
清真马二烧鸡,0.0,,,宁河区,烧鸡
料理烤肉,0.0,,,宁河区,韩式烤肉
馨园饭店,3.5,1,,宁河区,其他中餐
鱼友烤全鱼专门店(时代金街店),3.9,1068,67.0,镇政府,烤鱼
为了披萨,0.0,,,镇政府,比萨
格朗合米线(宁河吾悦广场店),3.4,3,,宁河区贸易开发区,小吃
牛掌柜美食餐车,0.0,,,镇政府,炸鸡炸串
瑞轩阁,0.0,,,宁河区,其他美食
阑珊烧烤,3.7,4,,镇政府,烤串
香雅斋火锅,0.0,,,镇政府,火锅
李笑笑串串香,0.0,,,镇政府,串串香
红太洋牛肉板面馆,0.0,,,镇政府,面馆
渔歌活鱼烤鱼,0.0,,,商业道,烤鱼
农家地锅炖,0.0,,,宁河区,东北菜
8090烧烤店,0.0,,,宁河区,烤串
阿香米线(吾悦餐厅店),0.0,,,宁河区贸易开发区,米线
七里海惠德河蟹垂钓园·农家铁锅炖,3.7,44,78.0,七里海,东北菜
清真饭店,3.4,1,,天津交通运输执法大队芦台中队,特色菜
万家福酒楼(宁河店),3.6,20,,宁河区,天津菜
聚贤食府大厨师,0.0,,,宁河区,其他中餐
洪海饭店,0.0,,,大北涧沽镇政府,其他中餐
锅圈食汇火锅烧烤食材(三角地菜市场店),0.0,,,镇政府,水果生鲜
梦楼兰新疆炒米饭,0.0,,,镇政府,新疆菜
沏佰杯(宁河吾悦广场店),3.5,1,,宁河区,茶饮果汁
肯德基甜品站(幸福商业广场店),3.5,3,,商业道,冰淇淋
美肴刨冰(芦台店),3.5,1,,镇政府,冰淇淋
天津市宁河区马家食府饭店,3.5,1,,宁河区,家常菜
天津市宁河区文领饭店,3.5,1,,宁河区,家常菜
大厨小做(宁河店),3.5,1,,五纬路六纬路,家常菜
容先生夫妻肺片,3.4,1,22.0,商业道,熟食熏酱
王牌大虾,3.0,,,宁河区,海鲜火锅
蒲小蕊炸鸡(幸福广场店),3.6,4,,镇政府,比萨
河间驴肉火烧(沿河路店),3.4,1,,商业道,小吃
正宗河间古洋河驴肉火烧(宁河店),3.4,1,,镇政府,小吃
唐氏鸭脖,3.3,1,,镇政府,熟食熏酱
朝天锅,3.4,1,,宁河区,快餐简餐
匠骨头(芦台店),3.8,2,20.0,商业道,快餐简餐
煜福楼饭庄,3.7,1,,七里海,特色菜
露露小吃店,3.6,4,,镇政府,小吃
鑫沿河香饭店,3.6,1,,镇政府,快餐简餐
天津市秦汉印象大酒店有限公司,3.5,4,,宁河区,特色菜
利民蛋糕店,3.5,2,,宁河区,面包烘焙
老运家饭店,3.5,3,,宁河区,特色菜
西大桥火烧,3.5,1,,镇政府,快餐简餐
红立烧烤,3.5,1,,宁河区,快餐简餐
永兴万顺冷冻厂,3.5,2,,宁河区贸易开发区,更多食品保健
京昌农副产品购销中心,3.5,1,,宁河区,更多食品保健
小静烧烤,3.5,1,,宁河区,烧烤烤串
海绵堡宝,3.5,1,,七里海,快餐简餐
东往米线店,3.5,22,15.0,商业道,小吃
鑫兴家常菜,3.5,4,,宁河区,快餐简餐
小波牛肉板面,3.4,1,,商业道,面馆
高小松面,3.4,3,,宁河区,面馆
麦华仕快餐厅(造甲城店),3.4,1,,宁河区,快餐简餐
祥悦居饭店,3.4,1,,宁河区贸易开发区,其他中餐
老崔火锅烧烤(宁河店),3.4,2,,宁河区,火锅
尚记快餐,3.4,2,,宁河区,快餐简餐
福顺泰食府(宁河店),3.4,2,,大北涧沽镇中学,川菜馆
乐乐鲜果(芦台店),3.3,3,30.0,商业道,水果店
焦本味·铁板焦饭·骨汤渔粉(宁新花园店),3.3,1,,宁河区贸易开发区,快餐简餐
今世缘酒家,3.4,1,,宁河区,其他中餐
今夜烧烤,3.4,3,,商业道,融合烤肉
绝味鸭脖(世纪新都店),3.4,4,29.0,商业道,卤味鸭脖
杨铭宇黄焖鸡(幸福广场店),3.4,1,,商业道,黄焖鸡
老土绿色快餐,3.4,2,,宁河区,快餐简餐
红樱桃美食城,3.4,3,,宁河区,快餐简餐
陕记老潼关肉夹馍,3.4,2,,商业道,快餐简餐
沙县小吃(绿洲店),3.4,1,,华翠公园,快餐简餐
一哥卷饼,3.4,1,,镇政府,快餐简餐
同心圆麻辣烫(大北店),3.4,1,,宁河区,麻辣烫
YATOO!鸭途鲜卤鸭货(宁河芦台店),3.4,1,,镇政府,卤味鸭脖
正新鸡排·炸鸡烧烤(新光店),3.4,1,,商业道,西式快餐
天津老味煎饼果子飘香凉皮,3.4,1,,镇政府,快餐简餐
五中驴肉火烧,3.4,3,,镇政府,小吃
伐木累炸串卷饼·拌烧饼,3.4,1,,商业道,炸鸡炸串
河南滋补烩面,3.4,1,,宁河区,小吃快餐
河间正宗一品驴肉馆,3.4,2,,宁河区,小吃
水煎包,3.4,,,宁河区,快餐简餐
大旺饺子馆,3.4,1,,镇政府,饺子
佑源特色菜馆特色羊汤,3.4,1,,商业道,快餐简餐
叫了个炸鸡(果园店),3.4,1,,镇政府,炸鸡炸串
马红霞小吃,3.4,1,,商业道,小吃快餐
百姓餐厅,3.4,3,,宁河区,快餐简餐
小明炸串(宁河店),3.4,1,,商业道,炸鸡炸串
沙县小吃,3.4,1,,宁河区贸易开发区,快餐简餐
驿客餐厅(宝坻店),3.4,4,,七里海,快餐简餐
一路飘香麻辣烫,3.4,1,,商业道,麻辣烫
