shop_name,shop_star,shop_comment,shop_price,shop_region,shop_category
如意小厨有鱼有肉小酒馆,4.0,36.0,26.0,王串场/民权门,家常菜
建华鲜羊肉烧烤涮,4.6,1033.0,84.0,王串场/民权门,烧烤烤串
重庆冷锅鱼火锅(水产前街店),4.7,273.0,61.0,中山路,鱼火锅
湘味小吃,4.1,73.0,52.0,铁东路街,湘菜
金三可市井水煮鱼,4.6,469.0,49.0,中山路,酸菜鱼/水煮鱼
活鱼火锅水煮鱼,3.8,182.0,58.0,王串场/民权门,鱼火锅
思沪浇头面馆,4.0,161.0,29.0,铁东路街,面馆
宋记国福流河火锅鸡(河北店),4.7,1077.0,77.0,中山路,火锅
皮衣大哥老味烧烤,4.2,323.0,94.0,中山路,烤串
恩顺德(昆纬路店),4.1,53.0,10.0,中山路,快餐简餐
山合核桃烤肉,4.1,129.0,88.0,王串场/民权门,融合烤肉
老王记糕干(养鱼池路店),4.7,2354.0,36.0,中山路,津味小吃
清真·天津小白羊酱羊骨烧烤涮,4.2,658.0,61.0,王串场/民权门,融合烤肉
慈悲素食馆·台湾美食,4.4,419.0,50.0,中山路,素食
金正串烧(北站店),4.7,1654.0,103.0,王串场/民权门,烧烤烤串
尚渔味双拼烤鱼(中铁国际城店),4.6,610.0,88.0,王串场/民权门,烤鱼
金宇烤堂(越野店),3.8,22.0,,王串场/民权门,烤串
大圆德,4.2,141.0,75.0,王串场/民权门,老北京火锅
木苑格传统乌拉火锅烧烤(江都路店),4.0,62.0,62.0,王串场/民权门,老北京火锅
金丰涮羊肉炭烤羊腿羊排,3.6,5.0,,王串场/民权门,老北京火锅
烤鸭故事•手撕烤鸭(河北店),3.9,37.0,,天泰路/榆关道,烤鸭
二姐家酱烧水库大鲤鱼(真理道店),4.4,509.0,68.0,王串场/民权门,家常菜
哏都鲜生·三文鱼寿司(王串场店),4.6,487.0,53.0,王串场/民权门,日本料理
金武烤肉(幸福道店),4.8,824.0,73.0,王串场/民权门,融合烤肉
万盛德火锅(金纬路店),4.7,707.0,104.0,中山路,老北京火锅
呷哺呷哺(天津北宁湾万福店),4.8,1267.0,71.0,铁东路街,小火锅
馍界传奇·肉夹馍·手工面(北宁湾店),4.5,338.0,26.0,铁东路街,快餐简餐
锅圈食汇(榆关道店),3.6,1.0,,天泰路/榆关道,小火锅
津鑫园烤鸭,4.2,60.0,,铁东路街,烤鸭
于宝铜锅羊坊,4.2,171.0,92.0,狮子林大街,老北京火锅
国强麻辣火锅鸡(宜白路店),3.8,81.0,56.0,铁东路街,火锅
木苑格传统乌拉火锅.夜宵 真理道店,4.8,605.0,70.0,王串场/民权门,老北京火锅
汤品牛肉,3.6,4.0,,王串场/民权门,潮汕牛肉火锅
牛魔王烤肉(金钟河大街店),3.4,36.0,68.0,王串场/民权门,融合烤肉
羊鼎轩老味铜锅涮羊肉,3.7,45.0,83.0,中山路,老北京火锅
金厨大盆骨饭店(幸福道店),4.6,288.0,52.0,王串场/民权门,天津菜
冯记炸串(河北区店),4.3,2551.0,20.0,王串场/民权门,炸鸡炸串
欢乐小羊火锅餐厅(原小肥羊金钟店),4.7,3378.0,71.0,王串场/民权门,牛羊肉火锅
天天向上串吧(天津之眼店),4.2,1942.0,85.0,中山路,烤串
益尚鲜火锅鸡·夜宵(宜白路店),4.2,91.0,62.0,天泰路/榆关道,本地鸡窝火锅
喜馋炭火烤肉·烤串,4.8,379.0,79.0,王串场/民权门,融合烤肉
和庆斋(羊蝎子火锅·特色烧烤·幸福道店),4.3,168.0,79.0,王串场/民权门,羊蝎子火锅
西洋艺术花园,4.4,448.0,703.0,意大利风情区/火车站,牛排
川香居菜馆,3.6,10.0,29.0,狮子林大街,湘菜
彤德莱火锅(真理道店),4.4,3305.0,69.0,王串场/民权门,四川火锅
百饺园(北宁湾店),3.6,2.0,,铁东路街,饺子
齐齐哈尔烤肉,4.4,81.0,92.0,王串场/民权门,融合烤肉
家的味道妈妈菜(杜鹃道店),4.1,79.0,64.0,王串场/民权门,东北菜
赵奶奶水饺锅贴·小酒馆(河北区旗舰店),4.4,617.0,37.0,狮子林大街,饺子
津饺园饺子锅贴小酒馆,4.3,45.0,33.0,金钟河大街,家常菜
味好家(河北乐购店),4.3,5486.0,69.0,王串场/民权门,牛排
川鲁湘饭店烤鱼,3.8,8.0,,意大利风情区/火车站,其他中餐
永旺羊汤(铁东路店),4.2,138.0,43.0,天泰路/榆关道,快餐简餐
湘聚·辣过瘾木桶饭(增产道店),3.5,3.0,,王串场/民权门,湘菜
永元德火锅,4.0,51.0,85.0,金钟河大街,火锅
棋子家•棋子烧饼,4.5,86.0,16.0,中山路,快餐简餐
渔家水煮鱼,4.5,178.0,73.0,中山路,酸菜鱼/水煮鱼
刁馋一锅鲜·津门招牌菜(中铁诺德店),4.5,241.0,77.0,中山路,天津菜
肘子酥(革新道店),3.6,374.0,55.0,王串场/民权门,天津菜
五爷拌面(中山路店),3.8,54.0,19.0,中山路,面馆
麻辣烧烤,4.4,142.0,30.0,王串场/民权门,烧烤烤串
诚诚自助小火锅,3.1,6.0,,铁东路街,自助餐
大宝居三代水煮鱼(河北店),4.3,581.0,60.0,王串场/民权门,酸菜鱼/水煮鱼
擀得烂云记烧麦·羊杂(河北店),4.5,108.0,64.0,中山路,小吃
北龍牛蛙锅,3.9,237.0,76.0,王串场/民权门,火锅
鲁渝小厨,3.7,7.0,,铁东路街,鲁菜
裕兴酒家,4.3,273.0,48.0,中山路,天津菜
小树林二姐砂锅海鲜烧烤大排档(富强道店),4.0,249.0,65.0,王串场/民权门,烧烤烤串
晓东菜馆,3.9,269.0,44.0,天泰路/榆关道,天津菜
王婆大虾(靖江桥店),3.6,191.0,106.0,王串场/民权门,虾蟹火锅
新伊火锅城,3.6,115.0,62.0,王串场/民权门,火锅
串来串去串串香,4.4,72.0,39.0,金钟河大街,串串香
卢记鷄打鳴(总店),4.6,925.0,44.0,中山路,烧鸡
圣瑞轩大铜锅(火锅店),3.4,43.0,82.0,王串场/民权门,老北京火锅
全福园铜锅涮羊肉,4.6,575.0,68.0,王串场/民权门,老北京火锅
鱼小仙烤鱼(河北店),4.3,936.0,76.0,王串场/民权门,烤鱼
老沧州火锅鸡,3.6,1.0,,铁东路街,炭火锅
小不点驴肉火烧,4.3,138.0,38.0,中山路,快餐简餐
齐齐哈尔嘎嘎香烤肉,4.2,86.0,78.0,铁东路街,烧烤烤串
远洋宾馆•中餐厅,3.8,417.0,98.0,意大利风情区/火车站,特色菜
咔咔小龙虾,4.6,302.0,64.0,王串场/民权门,小龙虾
东北李记串串香(王串场五号路店),3.8,141.0,28.0,王串场/民权门,麻辣烫
鸭百万·北京烤鸭(三马路店),3.7,25.0,,中山路,京菜
麦当劳(榆关道店),4.5,474.0,27.0,天泰路/榆关道,西式快餐
九零小烤堂烧烤,4.2,572.0,65.0,王串场/民权门,烤串
袁胖子原味烤肉,3.7,81.0,64.0,中山路,融合烤肉
大福都,4.2,195.0,49.0,王串场/民权门,天津菜
火神妙老城里钙奶汤圆(十月店),4.1,67.0,25.0,中山路,津味小吃
文正活鱼涮馆,3.6,13.0,50.0,中山路,鱼火锅
惜恬面包农场,4.8,357.0,50.0,意大利风情区/火车站,面包烘焙
超越炭火牛蛙火锅鸡,3.9,58.0,90.0,铁东路街,炭火锅
萨莉亚意式餐厅(铁建广场店),4.7,678.0,45.0,王串场/民权门,西餐
郭靖烤全羊(意式风情区店),4.0,31.0,137.0,天津站,烧烤烤串
汉堡王(天津北宁湾),4.4,1248.0,26.0,铁东路街,西式快餐
殷记老面茶,4.7,735.0,10.0,常州道,小吃
刘记二哥烧烤,4.2,218.0,66.0,王串场/民权门,烧烤烤串
蒙冠火锅居(桥园里店),4.7,255.0,79.0,王串场/民权门,火锅
初一饺子初二面,3.9,160.0,28.0,天泰路/榆关道,快餐简餐
李家石锅韩国料理,3.9,781.0,40.0,中山路,韩国料理
彤德莱火锅(宜白路店),4.6,2259.0,88.0,铁东路街,四川火锅
食奕烧烤,3.9,43.0,45.0,天泰路/榆关道,烤串
愉肴麻辣香锅,3.4,14.0,,金钟河大街,干锅/香锅
川鲁饭店,3.7,115.0,43.0,王串场/民权门,鲁菜
中山美食街,4.4,899.0,34.0,中山路,小吃
清真从记牛肉馅饼遇见羊蝎子火锅,3.9,25.0,65.0,王串场/民权门,牛羊肉火锅
金三味食府,4.2,176.0,70.0,中山路,烧烤烤串
必胜客(金钟店),4.4,994.0,85.0,王串场/民权门,比萨
金色麦甜(王串场店),4.0,194.0,29.0,王串场/民权门,面包烘焙
沪上阿姨鲜果茶(天津之眼店),4.3,368.0,16.0,中山路,茶饮果汁
