shop_name,shop_star,shop_comment,shop_price,shop_region,shop_category
老家大锅台(铁锅炖水库鱼),4.1,147,75.0,蓟县县城/国家地质公园,东北菜
潇山依翠农家院,3.5,5,,蓟州区其他,农家菜
三拾号农家小院,3.8,50,175.0,盘山风景名胜区,农家菜
刘姐煎饼(宾昌路),3.5,1,129.0,蓟县县城/国家地质公园,快餐简餐
多嘴超级肉蟹煲,3.7,20,63.0,蓟县县城/国家地质公园,肉蟹煲
兴客饸子家常菜,3.5,1,,人民东大街,澳门豆捞
南洋点心局(蓟州万达店),3.7,20,,蓟县县城/国家地质公园,面包烘焙
宏利驴肉馆,3.3,4,,蓟州区其他,其他美食
京蓟圣光温泉度假酒店·西餐厅,3.8,266,161.0,蓟县县城/国家地质公园,自助餐
本奕烧仙草,3.5,1,,盘山风景名胜区,茶饮果汁
盘电九哥野生鱼馆,3.5,2,,蓟州区其他,其他美食
和悦铁板烧,3.8,19,244.0,蓟县县城/国家地质公园,自助餐
九龙山孔府农家,3.7,3,,蓟州区其他,农家菜
一家亲饭店,3.6,9,35.0,蓟县县城/国家地质公园,天津菜
小华渔家,3.6,9,,蓟州区其他,农家菜
乡音小居,3.7,8,106.0,黄崖关长城,天津菜
七十九号餐厅(蓟州区店),3.5,79,73.0,商贸街,快餐简餐
四季兴饭店,3.6,7,,蓟州区其他,苏浙菜
云龙家园,3.6,7,,盘山风景名胜区,天津菜
聚友轩,3.8,13,,九山顶自然风景区,农家菜
家和天下烤鸭店,3.5,28,69.0,蓟县县城/国家地质公园,烤鸭
佳甫亭粥店,3.8,69,35.0,商贸街,粥店
顺祥源涮肉(蓟州店),3.6,15,,蓟县县城/国家地质公园,老北京火锅
乐福来农家,3.5,5,,蓟州区其他,农家菜
绿海山庄农家院,3.6,7,120.0,盘山风景名胜区,天津菜
羊棒骨羊蝎子火锅,3.5,3,,蓟县县城/国家地质公园,羊蝎子火锅
麻二爷小酒馆(总店),3.5,5,,蓟县县城/国家地质公园,小龙虾
蓟县梨园 更新农家,3.5,2,,九山顶自然风景区,农家菜
海梅饭店,3.5,3,,盘山风景名胜区,农家菜
关中范国粹西北面(天一店),3.6,4,,蓟县县城/国家地质公园,面馆
凯华兴饭店,3.6,8,,蓟州区其他,家常菜
星辰小筑精品农家院,3.5,1,,蓟州区其他,农家菜
品尚鲜海鲜,3.6,2,,蓟县县城/国家地质公园,海鲜
归园田居,3.7,39,238.0,九山顶自然风景区,农家菜
士林水库活鱼馆于桥水库店,3.9,26,53.0,蓟县县城/国家地质公园,天津菜
彤婷渔家院,3.5,3,,蓟州区其他,海鲜
馍界传奇·肉夹馍·手工面(蓟州万达店),3.8,4,,蓟县县城/国家地质公园,快餐简餐
60年代沧州火锅鸡,3.7,88,76.0,蓟县县城/国家地质公园,火锅
天津汇鑫居农家院,3.5,6,,蓟州区其他,天津菜
盘山玉龙山庄,3.4,2,,盘山风景名胜区,天津菜
三哥酒楼鱼馆(于桥水库店),3.7,25,50.0,蓟县县城/国家地质公园,其他美食
杨家学斌大院,3.5,24,170.0,盘山风景名胜区,东北菜
虾吃虾涮(蓟州天一店),3.9,113,62.0,蓟县县城/国家地质公园,虾蟹火锅
梨木台望仙阁精品农家院(东山店),4.2,41,182.0,九山顶自然风景区,农家菜
东北灶台鱼,3.6,7,78.0,蓟县县城/国家地质公园,东北菜
东塔正宗驴肉馆(山水和苑店),3.8,32,56.0,蓟县县城/国家地质公园,快餐简餐
渝盛干锅鸭头,3.7,59,79.0,蓟县县城/国家地质公园,干锅/香锅
星巴克(天津蓟州万达广场店),3.3,18,30.0,蓟县县城/国家地质公园,咖啡厅
啊咕咔咔(zhu小姐の店),4.3,301,85.0,蓟县县城/国家地质公园,火锅
春风阁农家,3.5,1,,蓟州区其他,家常菜
老郑自助大骨头,3.6,1,,蓟县县城/国家地质公园,自助餐
eden西餐厅,3.7,4,,蓟县县城/国家地质公园,西餐
秋波里爆蛋豆腐虾(蓟州万达广场店),3.7,13,,蓟县县城/国家地质公园,虾蟹火锅
永盛斋蝎王府(迎宾大街店),3.8,456,66.0,蓟县县城/国家地质公园,羊蝎子火锅
川渝小厨,3.5,1,,蓟县县城/国家地质公园,川菜馆
庆浩饭店,3.5,2,,蓟县县城/国家地质公园,羊蝎子火锅
泉水渔村,3.8,6,,黄崖关长城,海鲜
馨隆客栈(团山店),3.5,2,,九山顶自然风景区,天津菜
水润天成,3.5,11,,蓟县县城/国家地质公园,农家菜
闻来香果木烤鸭,3.5,8,34.0,渔阳鼓楼,烤鸭
老地方餐馆(长城大道店),3.5,5,49.0,蓟县县城/国家地质公园,天津菜
宝德发酒家,3.5,1,,蓟州区其他,粤菜馆
家（不同地点相近的味道）,3.5,1,,蓟州区其他,天津菜
饿狼窝窝大盘鸡(创业街店),4.0,150,43.0,蓟县县城/国家地质公园,新疆菜
小丫一品羊汤羊蝎子火锅,3.7,30,46.0,蓟县县城/国家地质公园,羊蝎子火锅
麻辣一号(光大店),3.5,1,,蓟县县城/国家地质公园,干锅/香锅
小城食廊,3.3,7,39.0,西关,天津菜
胖子活鱼馆(于桥水库20年老店),3.4,110,72.0,蓟县县城/国家地质公园,农家菜
隆盛饭店,3.5,2,,蓟州区其他,其他中餐
大渔海棠酸菜鱼(蓟州万达店),3.8,12,,蓟县县城/国家地质公园,特色菜
景罡饭店,3.6,14,,蓟州区其他,天津菜
关外情饺子城(新城国际购物广场店),3.7,137,50.0,蓟县县城/国家地质公园,饺子
晨曦一号院度假民宿,4.6,84,329.0,蓟州区其他,农家菜
和平合苑私房菜,3.5,3,,蓟州区其他,农家菜
金来来快餐,3.4,2,,南关,快餐简餐
古城根火锅店,3.5,11,,蓟县县城/国家地质公园,炭火锅
小王家黄焖鸡米饭(崔店子店),3.5,4,,蓟县县城/国家地质公园,黄焖鸡
袁记串串香(兴华市场店),3.9,68,61.0,蓟县县城/国家地质公园,四川火锅
御云风畅农家院,3.9,50,135.0,九山顶自然风景区,农家菜
天津恩来顺火锅(蓟县店),3.6,225,89.0,商贸街,火锅
蓟州盘山云秀农家院,3.7,13,,盘山风景名胜区,天津菜
五爷拌面(蓟州新城店),3.6,8,21.0,蓟县县城/国家地质公园,面馆
旭众饺子,3.4,21,44.0,蓟县县城/国家地质公园,家常菜
梨木台占东农家院,3.5,4,119.0,九山顶自然风景区,农家菜
龙盛饸子,3.4,1,,蓟县县城/国家地质公园,天津菜
新疆喀什美味小肥羊烤店,3.6,6,42.0,商贸街,烤串
西淀壹锅鲜,3.6,4,,蓟州区其他,汤锅
壹街烧烤,3.6,3,,蓟州区其他,烤串
康夕山庄农家院饭店,3.7,1,,黄崖关长城,农家菜
龙香石锅鱼府,3.6,15,66.0,人民东大街,鱼火锅
拾壹雅苑,4.0,30,214.0,九山顶自然风景区,农家菜
梦厨大肚蒸饺,3.5,1,,蓟县县城/国家地质公园,饺子
香苑农家,3.5,2,,九山顶自然风景区,农家菜
三代人铁锅炖(万达广场店),3.5,32,,蓟县县城/国家地质公园,东北菜
贺宾饭店,3.8,58,44.0,蓟州区其他,其他中餐
九田家黑牛烤肉料理(蓟州店),4.2,395,130.0,蓟县县城/国家地质公园,韩式烤肉
锅刘香铁锅炖鱼(正宗水库鱼),4.1,139,59.0,蓟县县城/国家地质公园,东北菜
幸福农家,3.6,4,,蓟州区其他,农家菜
盘山烤全羊1,3.7,5,,盘山风景名胜区,烧烤烤串
苗姐小吃部,3.5,3,,蓟县县城/国家地质公园,小吃
暖羊羊农家,3.6,6,,蓟州区其他,农家菜
秦晋面艺,3.5,30,18.0,蓟县县城/国家地质公园,面馆
复兴路窦四牛杂面,3.7,2,,蓟县县城/国家地质公园,面馆
海龙升饭店,3.6,4,,蓟州区其他,快餐简餐
崔尚宫寿司(鼓楼店),3.5,5,,渔阳鼓楼,快餐简餐
鼎香驴肉馆,3.7,7,,蓟县县城/国家地质公园,快餐简餐
驴肉火烧(中昌北大道店),3.6,17,10.0,蓟县县城/国家地质公园,小吃
金果小面,3.6,6,16.0,蓟县县城/国家地质公园,面馆
中国兰州牛肉拉面,3.6,1,,蓟州区其他,面馆
小莲面馆,3.5,1,,蓟县县城/国家地质公园,面馆
小鱼小面(文昌街店),3.5,3,,蓟县县城/国家地质公园,面馆
中国兰州牛肉拉面,3.5,2,,蓟州区其他,面馆
兰州正宗牛肉面,3.5,3,,黄崖关长城,面馆
禧爷·功夫拌粉拌面(蓟州店),3.5,1,,人民东大街,面馆
麻婆小面(东风路店),3.5,2,,蓟县县城/国家地质公园,面馆
津麦香劲道牛肉面(天一五店),3.5,5,,蓟县县城/国家地质公园,面馆
旺兴斋桂香缘蛋糕店(蓟县店),3.4,2,,蓟县县城/国家地质公园,面包烘焙
德维小吃,3.5,1,,蓟县县城/国家地质公园,小吃
粥饼快餐,3.5,9,,蓟县县城/国家地质公园,快餐简餐
姐妹羊汤(平安店),3.5,3,,蓟县县城/国家地质公园,快餐简餐
蜜雪冰城(蓟县文昌街店),3.5,7,,蓟县县城/国家地质公园,茶饮果汁
韩丽轩自助烧烤城(人民东路店),2.9,395,54.0,人民东大街,烧烤烤串
古街小吃城,3.9,85,25.0,渔阳鼓楼,快餐简餐
筷乐喜辣屋,3.5,1,,蓟县县城/国家地质公园,快餐简餐
快乐喜辣屋,3.5,1,,蓟县县城/国家地质公园,快餐简餐
途家斯维登度假山庄(小自在),3.6,2,,九山顶自然风景区,天津菜
蓟北饭店,3.6,44,50.0,蓟州区其他,天津菜
吉祥人家,3.7,7,,蓟州区其他,农家菜
