shop_name,shop_star,shop_comment,shop_price,shop_region,shop_category,shop_district
旺龙门重庆老火锅,4.0,943,77,大港油田,火锅,滨海新区
人民公社饺子王,4.2,2189,63,开发区一二三大街,东北菜,滨海新区
黎明酒烤肉,4.5,80,68,开发区一二三大街,融合烤肉,滨海新区
和香庵自助和风火锅,4.7,4040,105,经济开发区,自助餐,滨海新区
千鲟日本料理,4.5,151,116,塘沽城区,日本料理,滨海新区
民乐海鲜家常菜,3.8,89,91,经济开发区,海鲜,滨海新区
清樽会大众美食城,4.6,538,187,经济开发区,粤菜馆,滨海新区
清真·诺勃那西餐,4.9,1005,122,经济开发区,西餐,滨海新区
成老灶火锅鸡,4.7,345,59,大港城区,火锅,滨海新区
郭靖烤全羊,4.0,45,80,滨海新区,烧烤烤串,滨海新区
肥牛府新派火锅,4.1,1372,80,大港城区,火锅,滨海新区
烫卤局热卤火锅,4.7,858,103,经济开发区,火锅,滨海新区
安吉祥烤鸭店,4.6,776,144,经济开发区,烤鸭,滨海新区
生态城世茂希尔顿·龙苑中餐厅,4.1,255,166,滨海新区,粤菜馆,滨海新区
半天妖烤鱼,4.8,460,67,经济开发区,烤鱼,滨海新区
真滇味·云南菜·过桥米线,4.5,161,39,经济开发区,云南菜|滇菜,滨海新区
大长腿美蛙鱼头火锅,4.0,127,80,塘沽工农村,火锅,滨海新区
望海湾鱼头泡饼,4.2,327,113,经济开发区,天津菜,滨海新区
九田家黑牛烤肉料理,4.4,671,96,新港,韩国料理,滨海新区
独一处火锅鸡,4.8,949,65,塘沽城区,火锅,滨海新区
三千里家烤肉,4.5,611,70,大港城区,韩国料理,滨海新区
韩密达·韩式烤肉·料理,4.4,120,82,滨海新区,韩国料理,滨海新区
蒸天下蒸汽海鲜,4.7,599,132,塘沽城区,海鲜,滨海新区
金樽精品自助烤肉,4.4,869,70,塘沽城区,烧烤烤串,滨海新区
赖胖子肉蟹煲,4.2,1166,85,大港城区,肉蟹煲,滨海新区
鱼酷活鱼烤鱼,4.7,1277,98,新港,烤鱼,滨海新区
莫太花餐厅,4.1,2299,71,塘沽城区,咖啡厅,滨海新区
渔家风味·鲅鱼水饺,4.5,413,72,塘沽城区,天津菜,滨海新区
新川鄉水煮鱼,4.6,424,99,经济开发区,川菜馆,滨海新区
瑞禾铁板烧,4.2,99,248,经济开发区,日本料理,滨海新区
悦海•渔民新村,4.7,355,132,滨海新区,海鲜,滨海新区
津门羊大爷·铜锅涮肉,4.0,279,80,塘沽城区,火锅,滨海新区
静园羊蝎子,4.5,274,83,塘沽城区,火锅,滨海新区
孔老二铁锅烀羊肉,4.4,334,87,塘沽城区,火锅,滨海新区
丰羊吖,4.5,139,51,经济开发区,火锅,滨海新区
厚圃•景泰蓝火锅•洋酒馆,4.7,932,85,滨海新区,火锅,滨海新区
董家湾重庆老火锅,4.0,264,92,汉沽城区,火锅,滨海新区
行蓉金汤酸菜鱼,4.2,375,71,大港油田,酸菜鱼/水煮鱼,滨海新区
九田家黑牛烤肉料理,4.3,549,106,大港城区,韩国料理,滨海新区
天鹅堡西餐吧,4.5,739,96,滨海新区,西餐,滨海新区
串门儿烤吧,4.3,187,90,鸿泰千佰汇,烤串,滨海新区
香猪坊,4.8,1077,99,滨海新区,韩国料理,滨海新区
零度空间·台湾小馆,4.3,1372,106,滨海新区,台湾菜,滨海新区
高兴壹锅潮汕鲜牛肉火锅烧烤,4.3,395,76,经济开发区,火锅,滨海新区
王婆大虾,4.6,208,78,滨海新区,火锅,滨海新区
倍儿美海鲜·虾仁蒸饺,4.4,326,76,塘沽城区,海鲜,滨海新区
惠中酒店-御膳轩中餐厅,4.2,756,93,经济开发区,粤菜馆,滨海新区
韩丰道海鲜自助烤肉火锅,4.0,6544,54,大港油田,烧烤烤串,滨海新区
比格比萨自助,4.5,811,65,开发区永旺,自助餐,滨海新区
港优茶餐厅,4.0,319,61,滨海新区,茶餐厅,滨海新区
胡同里的小烤肉,4.1,191,84,塘沽工农村,融合烤肉,滨海新区
小牛哈尼章鱼水煎肉,4.5,337,77,大港城区,韩国料理,滨海新区
高兴壹锅鲜牛肉火锅,4.5,693,85,新港,火锅,滨海新区
甲午大食堂,4.4,619,94,经济开发区,粤菜馆,滨海新区
仙客来川味馆,4.0,113,101,滨海新区,川菜馆,滨海新区
正仁生煎包,4.2,2666,38,鸿泰千佰汇,生煎/锅贴,滨海新区
津乐园,4.0,125,21,鸿泰千佰汇,面包烘焙,滨海新区
贤合庄卤味火锅,4.6,1245,107,滨海新区,火锅,滨海新区
巨川郁金香酒店,4.4,2678,74,塘沽城区,天津菜,滨海新区
小满炸酱面,4.4,176,39,杭州道/福州道,面馆,滨海新区
益香润•私房烤肉,4.2,50,76,大港城区,融合烤肉,滨海新区
行蓉·行成都·蓉派川菜,4.5,1654,71,经济开发区,川菜馆,滨海新区
隐食堺会席料理,4.7,214,334,经济开发区,日本料理,滨海新区
食肉炙南·韩式烤肉·部队火锅,4.0,67,70,滨海新区,韩国料理,滨海新区
吉参拌饭,4.3,35,31,洋货/易买得,韩国料理,滨海新区
大长今宫廷炸鸡韩国料理,4.2,1483,72,大港城区,韩国料理,滨海新区
王老六铁锅炖鱼,4.5,134,76,塘沽城区,东北菜,滨海新区
半天妖烤鱼,4.6,818,78,经济开发区,烤鱼,滨海新区
够意思•烤肉,3.7,63,73,滨海新区,融合烤肉,滨海新区
九田家黑牛烤肉料理,4.7,1558,111,经济开发区,韩国料理,滨海新区
茉恩下午茶MOEEN·咖啡,4.1,85,90,泰达MSD,咖啡厅,滨海新区
聚缘灶台锅铁锅炖鱼,4.5,436,68,塘沽城区,东北菜,滨海新区
0317秘制火锅鸡,4.0,90,63,塘沽城区,火锅,滨海新区
九田家黑牛烤肉料理,4.5,1582,105,塘沽城区,韩国料理,滨海新区
小刁一锅鲜,4.3,515,67,滨海新区,天津菜,滨海新区
冰城串吧,4.1,1237,64,汉沽城区,烤串,滨海新区
老根山莊灶台锅,4.5,556,78,塘沽城区,东北菜,滨海新区
一修日本料理自助,4.6,1081,245,经济开发区,日本料理,滨海新区
渔家庄.江海荟,4.2,928,128,塘沽城区,海鲜,滨海新区
Domo春树,4.1,59,22,大港城区,面包烘焙,滨海新区
丽伟的串,4.6,199,72,塘沽工农村,烤串,滨海新区
禧蜜心品·西点蛋糕·动物奶,4.1,380,45,经济开发区,面包烘焙,滨海新区
蜜雪冰城,3.9,84,6,塘沽工农村,茶饮果汁,滨海新区
南洋大师傅,4.1,481,25,新港,面包烘焙,滨海新区
沪上阿姨鲜果茶,4.3,367,13,塘沽城区,茶饮果汁,滨海新区
康师傅私房牛肉面,4.5,262,59,塘沽城区,面馆,滨海新区
星巴克臻选,4.3,303,41,滨海新区,咖啡厅,滨海新区
J-tea魔杰的茶,4.4,801,24,经济开发区,茶饮果汁,滨海新区
俏宫廷,4.4,72,19,滨海新区,茶饮果汁,滨海新区
Fozoon,4.3,1368,59,塘沽城区,面包烘焙,滨海新区
好利来,4.1,116,75,大港城区,面包烘焙,滨海新区
酥礼记,4.1,157,39,塘沽城区,面包烘焙,滨海新区
好利来,4.3,371,67,大港城区,面包烘焙,滨海新区
好利来,4.2,433,48,经济开发区,面包烘焙,滨海新区
法颂,4.2,1600,43,经济开发区,面包烘焙,滨海新区
法颂,4.1,1193,31,经济开发区,面包烘焙,滨海新区
酥侯糕点,4.3,191,25,塘沽城区,面包烘焙,滨海新区
法颂,4.0,626,65,新港,面包烘焙,滨海新区
书亦烧仙草,4.3,477,15,塘沽城区,茶饮果汁,滨海新区
美肴冰品·鲜果刨冰,4.0,27,17,新港,冰淇淋,滨海新区
沪上阿姨鲜果茶,4.2,201,13,经济开发区,茶饮果汁,滨海新区
沪上阿姨鲜果茶,4.0,266,14,滨海新区,茶饮果汁,滨海新区
白皮王糕点·寿桃,4.4,177,112,新村,面包烘焙,滨海新区
好利来,4.0,411,93,新港,面包烘焙,滨海新区
汴梁徐先生厚切炒酸奶,4.1,35,19,洋货/易买得,酸奶,滨海新区
南洋大师傅,4.3,86,31,大港城区,面包烘焙,滨海新区
DQ冰淇淋,4.2,143,19,大港城区,冰淇淋,滨海新区
沪上阿姨鲜果茶,4.0,71,13,新港,茶饮果汁,滨海新区
好利来,4.2,223,61,经济开发区,面包烘焙,滨海新区
娜家の茶,4.3,62,20,新港,茶饮果汁,滨海新区
娃哈哈奶茶,4.4,99,16,大港城区,茶饮果汁,滨海新区
寻喜国潮奶茶（和平路店）,4.1,108,10,外滩/金街,茶饮果汁,滨海新区
津乐园,4.1,1215,50,汉沽城区,面包烘焙,滨海新区
蜜雪冰城,4.1,266,7,塘沽城区,茶饮果汁,滨海新区
小悦溏秘制烤鸡架·厚切酸奶,4.1,209,18,开发区永旺,酸奶,滨海新区
酥礼记,4.4,427,28,洋货/易买得,面包烘焙,滨海新区
好利来,4.2,280,43,塘沽城区,面包烘焙,滨海新区
茶王炒酸奶,4.1,1215,13,塘沽城区,冰淇淋,滨海新区
KOKOROWA 心和,4.0,49,1111,经济开发区,日本料理,滨海新区
麦当劳,4.3,227,37,塘沽城区,西式快餐,滨海新区
好利来,4.2,305,71,塘沽城区,面包烘焙,滨海新区
好利来,4.4,348,44,塘沽城区,面包烘焙,滨海新区
满天星,4.0,61,23,新港,甜品,滨海新区
J-tea魔杰的茶,4.2,75,17,新港,茶饮果汁,滨海新区
津乐园,4.1,660,33,大港城区,面包烘焙,滨海新区
好利来,4.2,331,69,汉沽城区,面包烘焙,滨海新区
红太吉冰糖葫芦·炒酸奶,4.1,200,17,滨海新区,小吃快餐,滨海新区
Kumastore熊本の茶,4.0,142,17,开发区永旺,茶饮果汁,滨海新区
冰冰酱,4.0,168,20,杭州道/福州道,冰淇淋,滨海新区
冰冰酱,4.0,182,20,塘沽城区,冰淇淋,滨海新区
小猪查理川式烤肉,4.0,310,65,塘沽城区,自助餐,滨海新区
好利来,4.3,330,38,塘沽城区,面包烘焙,滨海新区
琉璃鲸,4.1,209,16,经济开发区,茶饮果汁,滨海新区
达美乐比萨,4.4,228,64,经济开发区,比萨,滨海新区
超级玛丽主题饮吧,4.1,293,20,滨海新区,茶饮果汁,滨海新区
沪上阿姨鲜果茶,4.0,162,20,塘沽工农村,茶饮果汁,滨海新区
沪上阿姨鲜果茶,4.0,231,15,塘沽城区,茶饮果汁,滨海新区
星巴克,3.6,36,37,滨海新区,咖啡厅,滨海新区
冰冰酱,4.3,166,23,塘沽城区,冰淇淋,滨海新区
永顺炸鸡,4.3,274,14,经济开发区,炸鸡炸串,滨海新区
三和海中鲜,4.1,90,257,塘沽城区,海鲜,滨海新区
好利来,4.3,378,60,塘沽城区,面包烘焙,滨海新区
双合福火锅居,4.4,1563,64,塘沽城区,火锅,滨海新区
半月屋居酒屋,4.4,245,139,经济开发区,日本料理,滨海新区
恩朵烘焙坊,4.2,8016,36,塘沽城区,面包烘焙,滨海新区
法颂,4.0,292,65,外滩/金街,面包烘焙,滨海新区
好利来,4.3,303,58,大港油田,面包烘焙,滨海新区
起士林手工烘焙坊,4.0,978,46,新港,面包烘焙,滨海新区
星巴克,3.7,37,48,经济开发区,咖啡厅,滨海新区
觅甜烘焙,4.3,195,52,塘沽工农村,面包烘焙,滨海新区
好利来,4.3,135,49,塘沽城区,面包烘焙,滨海新区
烫卤局·热卤铺子,4.0,161,32,泰达MSD,快餐简餐,滨海新区
聚盛源自助烤涮城,4.1,21785,65,塘沽城区,自助餐,滨海新区
江户年代·EDO PERIOD日式铁板烧,4.4,205,146,经济开发区,日本料理,滨海新区
韦哈西餐酒吧,4.2,120,102,经济开发区,西餐,滨海新区
必胜客,4.4,162,84,新村,比萨,滨海新区
必胜客,4.4,314,98,经济开发区,比萨,滨海新区
肯德基,4.2,216,31,开发区永旺,西式快餐,滨海新区
弥卡萨西餐厅,4.1,87,58,滨海新区,西餐,滨海新区
棒！约翰比萨,4.3,819,59,经济开发区,比萨,滨海新区
狮子王自助烤肉,4.4,13430,73,经济开发区,烧烤烤串,滨海新区
麦当劳,4.0,87,25,滨海新区,西式快餐,滨海新区
妍色烘焙工作室,4.1,107,75,塘沽城区,面包烘焙,滨海新区
辣小二脆毛肚火锅,4.3,245,84,大港城区,火锅,滨海新区
星巴克,3.9,87,42,新村,咖啡厅,滨海新区
必胜客,4.2,170,86,滨海新区,比萨,滨海新区
班克烘焙,4.3,704,32,塘沽城区,面包烘焙,滨海新区
津乐园,4.1,693,27,塘沽城区,面包烘焙,滨海新区
蜜雪冰城,3.6,101,9,大港城区,茶饮果汁,滨海新区
津乐园,4.2,679,67,塘沽城区,面包烘焙,滨海新区
台湾乐美芝皇家蛋糕,4.1,3062,99,外滩/金街,面包烘焙,滨海新区
比格比萨自助,4.4,976,66,滨海新区,比萨,滨海新区
烧鸟一番,4.4,96,119,经济开发区,日本料理,滨海新区
圈子碳烤,4.0,106,66,洋货市场,融合烤肉,滨海新区
禾之鲜回转寿司,4.1,465,65,滨海新区,寿司,滨海新区
蛋先生·爆蛋吐司,4.2,75,27,泰达MSD,西式快餐,滨海新区
初见花厨,4.0,199,99,滨海新区,西餐,滨海新区
井格重庆火锅,4.1,343,121,大港城区,火锅,滨海新区
九田家黑牛烤肉料理,4.4,700,96,经济开发区,韩国料理,滨海新区
双合福火锅,4.4,902,59,塘沽城区,火锅,滨海新区
重庆刘一手火锅,4.3,310,72,经济开发区,火锅,滨海新区
luckincoffee瑞幸咖啡,3.9,26,19,响螺湾商圈,咖啡厅,滨海新区
吉鲜料理店,4.2,1593,79,大港城区,日本料理,滨海新区
瑞湾开元酒店红帆咖啡厅,4.1,2864,139,新港,自助餐,滨海新区
代宗临江门鲜菜火锅,4.0,172,86,滨海新区,火锅,滨海新区
老佛爷炭火蛙锅,4.0,271,114,塘沽城区,火锅,滨海新区
羊庄故事,4.3,286,78,塘沽城区,火锅,滨海新区
北塘河洛海鲜,4.2,488,115,塘沽城区,海鲜,滨海新区
呷哺呷哺,4.3,738,70,塘沽城区,火锅,滨海新区
蛋先生·爆蛋吐司,4.2,427,26,滨海新区,西式快餐,滨海新区
麦当劳,4.2,146,23,大港城区,西式快餐,滨海新区
清真·福禄源,4.2,246,68,新港,火锅,滨海新区
luckincoffee瑞幸咖啡,3.9,26,20,滨海新区,咖啡厅,滨海新区
缘分天空饭庄,4.1,148,59,经济开发区,海鲜,滨海新区
喆妈料理·韩餐食堂,4.4,44,71,新港,韩国料理,滨海新区
三只松鼠,4.1,40,43,经济开发区,零食,滨海新区
德克士,4.0,203,25,滨海新区,西式快餐,滨海新区
椒戏四川料理·酸菜鱼,4.4,1584,83,塘沽城区,酸菜鱼/水煮鱼,滨海新区
猫咖啡caatCoffee,4.2,2376,66,塘沽城区,西餐,滨海新区
麦当劳,4.3,417,30,经济开发区,西式快餐,滨海新区
彭小乐椒麻鸡拌面,4.3,57,16,杭州道/福州道,面馆,滨海新区
马路边边串串香,4.2,523,93,经济开发区,串串香,滨海新区
遇喵纪·猫咖,3.8,99,59,塘沽城区,咖啡厅,滨海新区
玖香锅,4.0,2898,59,塘沽城区,火锅,滨海新区
麦当劳,4.0,236,37,经济开发区,西式快餐,滨海新区
灌港王婆大虾,4.0,85,71,大港城区,火锅,滨海新区
棒！约翰比萨,4.1,855,67,塘沽城区,比萨,滨海新区
麻屋手抓海鲜呱呱来财店,4.1,229,71,新港,海鲜,滨海新区
京福苑肥牛城,4.3,2280,71,经济开发区,火锅,滨海新区
必胜客,4.3,537,90,塘沽城区,比萨,滨海新区
九九郎日式烧肉火锅料理,4.0,228,135,滨海新区,日本料理,滨海新区
达美乐比萨,4.0,66,57,大港城区,比萨,滨海新区
禾之鲜回转寿司,4.0,111,63,泰达MSD,寿司,滨海新区
面道天下·山西菜馆,4.3,611,47,外滩/金街,西北民间菜,滨海新区
世界第二好吃的现烤冰淇淋菠萝包,3.8,79,26,泰达MSD,冰淇淋,滨海新区
汉堡王,4.3,532,30,塘沽工农村,西式快餐,滨海新区
汉堡王,4.4,2255,24,经济开发区,西式快餐,滨海新区
北塘小毛渔家,4.1,212,95,塘沽城区,海鲜,滨海新区
九田烤肉料理,4.2,719,86,塘沽城区,韩国料理,滨海新区
海货蒸汽海鲜,4.4,388,184,经济开发区,海鲜,滨海新区
家道自助火锅饺子素食餐厅,4.3,311,48,滨海新区,自助餐,滨海新区
斑鱼音乐火锅,4.0,355,74,经济开发区,火锅,滨海新区
米斯特比萨,4.1,432,81,新港,比萨,滨海新区
星巴克,3.9,75,54,大港城区,咖啡厅,滨海新区
七志豚骨拉面,4.3,245,58,经济开发区,日本料理,滨海新区
耀,4.2,105,266,经济开发区,日本料理,滨海新区
馍界传奇·肉夹馍·手工面,4.3,713,27,经济开发区,快餐简餐,滨海新区
luckincoffee瑞幸咖啡,3.7,82,20,滨海新区,咖啡厅,滨海新区
清太郎,4.0,88,140,经济开发区,日本料理,滨海新区
椛椒酱,4.2,763,81,塘沽城区,干锅/香锅,滨海新区
丁记廣東腸粉,4.1,223,13,经济开发区,小吃快餐,滨海新区
富久内日料,4.1,226,37,滨海新区,日本料理,滨海新区
百涮居羊蝎子火锅店,4.3,729,105,塘沽城区,火锅,滨海新区
霸蛮湖南米粉,4.2,501,32,开发区永旺,快餐简餐,滨海新区
赤羽日本料理,4.4,444,160,经济开发区,日本料理,滨海新区
馍界张公子,4.0,187,24,泰达MSD,快餐简餐,滨海新区
金盼海鲜,4.1,114,129,滨海新区,海鲜,滨海新区
春熙巷串串香火锅,4.3,704,90,经济开发区,串串香,滨海新区
禾之鲜回转寿司,4.0,2216,64,开发区永旺,寿司,滨海新区
土大力,4.1,1052,65,大港城区,韩国料理,滨海新区
麦当劳,4.2,183,22,泰达MSD,西式快餐,滨海新区
刘记餐饮海边儿.小海鲜,4.1,140,51,新港,火锅,滨海新区
小肥羊,4.2,275,73,塘沽城区,火锅,滨海新区
风车之家中西复合餐吧,4.3,2499,44,大港城区,西餐,滨海新区
野牧人烤肉韶山路店,4.0,226,76,塘沽城区,融合烤肉,滨海新区
大厨小串鸽子大王,4.4,228,91,塘沽城区,烤串,滨海新区
luckincoffee瑞幸咖啡,3.9,61,27,塘沽工农村,咖啡厅,滨海新区
暴走火锅鸡,4.2,297,52,大港城区,火锅,滨海新区
乔先生涮肉房,4.4,944,122,塘沽城区,火锅,滨海新区
麦当劳,4.2,171,33,经济开发区,西式快餐,滨海新区
蜀锦香厕所串串,4.0,267,59,大港城区,串串香,滨海新区
天一烤肉店,4.1,73,80,塘沽工农村,融合烤肉,滨海新区
集炙烧烤酒馆,4.4,314,78,塘沽城区,烤串,滨海新区
倍儿美海鲜·虾仁蒸饺,4.2,194,82,塘沽城区,其他中餐,滨海新区
丽伟的串,4.2,321,83,经济开发区,烤串,滨海新区
泛咖啡·FanCoffee,3.8,670,31,塘沽城区,咖啡厅,滨海新区
咕叽家厚切炒酸奶,3.9,76,25,新港,酸奶,滨海新区
满盛春饼,4.1,250,61,塘沽城区,小吃快餐,滨海新区
黄记煌三汁焖锅,4.4,3359,83,经济开发区,焖锅,滨海新区
清真·灰太狼烤吧,4.1,393,83,塘沽城区,烧烤烤串,滨海新区
鹿奈家豚骨拉面·寿司,4.1,153,33,经济开发区,日本料理,滨海新区
筋牛座,4.1,388,41,经济开发区,快餐简餐,滨海新区
干杯烤肉料理,4.3,205,111,大港城区,韩国料理,滨海新区
必胜客,4.0,210,85,大港油田,比萨,滨海新区
luckincoffee瑞幸咖啡,3.9,72,21,大港城区,咖啡厅,滨海新区
麦当劳,4.2,239,25,塘沽工农村,西式快餐,滨海新区
老纪云南故事,4.2,103,26,经济开发区,米线,滨海新区
沪香包,4.4,350,56,经济开发区,包子,滨海新区
周黑鸭,4.1,84,41,经济开发区,卤味鸭脖,滨海新区
米斯特比萨,4.0,362,80,大港城区,比萨,滨海新区
咖啡之翼,3.5,40,36,大港油田,咖啡厅,滨海新区
祝哥最火烧鸽撸串,4.3,407,90,经济开发区,烤串,滨海新区
星巴克,3.9,173,42,塘沽城区,咖啡厅,滨海新区
必胜客,4.2,527,77,经济开发区,比萨,滨海新区
德克士,4.2,443,26,塘沽城区,西式快餐,滨海新区
帝虾党麻辣小龙虾,4.0,120,141,经济开发区,小龙虾,滨海新区
必胜客,4.1,365,72,塘沽城区,比萨,滨海新区
川府老妈川菜.火锅,4.0,544,68,滨海新区,火锅,滨海新区
luckincoffee瑞幸咖啡,3.7,40,26,经济开发区,咖啡厅,滨海新区
三巴汤时尚火锅,4.2,1883,68,塘沽城区,火锅,滨海新区
格朗合 · 鸡汤米线,4.1,157,29,塘沽城区,米线,滨海新区
元盛串串香,4.1,120,39,经济开发区,串串香,滨海新区
高小松面,4.2,383,24,滨海新区,面馆,滨海新区
美滋滋烤鱼,4.4,2170,53,经济开发区,烤鱼,滨海新区
恩来顺,4.1,1705,94,塘沽城区,火锅,滨海新区
肯德基,4.0,159,30,大港城区,西式快餐,滨海新区
正仁生煎包,4.3,1091,41,塘沽城区,生煎/锅贴,滨海新区
必胜客,4.3,334,89,塘沽城区,比萨,滨海新区
天津伊家清真饭庄,3.8,163,61,经济开发区,火锅,滨海新区
恩来顺,4.0,372,66,塘沽城区,火锅,滨海新区
麦当劳,4.2,171,36,塘沽城区,西式快餐,滨海新区
老哥羊汤,4.0,136,24,鸿泰千佰汇,快餐简餐,滨海新区
呷哺呷哺,4.4,1021,73,塘沽城区,火锅,滨海新区
阿香米线,4.0,529,30,滨海新区,米线,滨海新区
川道官美蛙鱼头火锅,4.1,115,81,大港城区,火锅,滨海新区
探虾迹小龙虾,4.3,118,88,经济开发区,小龙虾,滨海新区
肯德基,4.0,115,27,汉沽城区,西式快餐,滨海新区
麦当劳,4.3,343,30,塘沽城区,西式快餐,滨海新区
彤德莱火锅,4.1,236,75,滨海新区,火锅,滨海新区
螺美人柳州螺蛳粉桂林卤菜粉,4.2,465,20,塘沽城区,小吃快餐,滨海新区
羊庄人家,4.2,129,95,塘沽城区,火锅,滨海新区
麦当劳,4.3,256,32,塘沽城区,西式快餐,滨海新区
呷哺呷哺,4.4,569,63,大港城区,火锅,滨海新区
西多亚西饼屋,3.7,45,20,塘沽城区,面包烘焙,滨海新区
一捧饭糰,4.1,399,22,开发区永旺,小吃快餐,滨海新区
五味缘小郡肝串串香,4.3,506,68,塘沽城区,串串香,滨海新区
四辈羊汤,4.2,1914,23,塘沽城区,快餐简餐,滨海新区
呷哺呷哺,4.2,471,60,塘沽工农村,火锅,滨海新区
重庆烤鱼石锅鱼,4.3,630,52,塘沽城区,火锅,滨海新区
永英涮坊,4.1,56,91,大港城区,火锅,滨海新区
麦当劳,4.4,290,22,滨海新区,西式快餐,滨海新区
肯德基,4.4,254,29,塘沽城区,西式快餐,滨海新区
醉山城重庆老火锅,4.1,975,81,大港城区,火锅,滨海新区
花沐一•寿司,4.2,309,28,塘沽城区,寿司,滨海新区
蜜雪冰城,3.9,228,6,经济开发区,茶饮果汁,滨海新区
尚品香厨,3.9,72,75,经济开发区,咖啡厅,滨海新区
炉中火延边朝鲜族烤串,4.0,329,72,经济开发区,烤串,滨海新区
必胜客,4.1,1349,60,杭州道/福州道,比萨,滨海新区
风车之家牛排烤肉,4.0,1091,60,塘沽城区,西餐,滨海新区
luckincoffee瑞幸咖啡,3.8,44,20,开发区永旺,咖啡厅,滨海新区
川人百味,4.2,1356,68,新港,川菜馆,滨海新区
呷哺呷哺,4.2,821,59,塘沽工农村,火锅,滨海新区
三喜大福炸串刨冰,4.3,518,31,经济开发区,炸鸡炸串,滨海新区
汉堡王,4.2,1407,27,新港,西式快餐,滨海新区
米村拌饭,4.1,89,29,大港城区,韩国料理,滨海新区
心意水煮鱼,4.4,380,54,塘沽城区,酸菜鱼/水煮鱼,滨海新区
luckin coffee瑞幸咖啡,3.8,13,14,大港城区,咖啡厅,滨海新区
老味煎饼果子铺,4.2,153,12,经济开发区,快餐简餐,滨海新区
芙蓉树下·四川冒菜,4.0,75,32,外滩/金街,快餐简餐,滨海新区
罗满满·螺蛳粉,4.1,52,17,开发区一二三大街,小吃快餐,滨海新区
奶香铺子·代餐酸奶,3.8,81,19,经济开发区,茶饮果汁,滨海新区
吉野家,4.1,825,25,塘沽城区,日本料理,滨海新区
CoCo都可,3.9,19,16,滨海新区,茶饮果汁,滨海新区
川府老妈,4.3,1481,81,经济开发区,川菜馆,滨海新区
蜀一蜀二原汁冒菜,4.0,108,36,滨海新区,火锅,滨海新区
麦当劳,4.3,234,35,滨海新区,西式快餐,滨海新区
董家湾重庆老火锅,4.2,1001,98,大港城区,火锅,滨海新区
呷哺呷哺,4.1,114,54,经济开发区,火锅,滨海新区
肯德基,4.0,147,34,塘沽城区,西式快餐,滨海新区
汉堡王,4.2,546,28,塘沽城区,西式快餐,滨海新区
聚鑫源过桥米线,4.0,402,16,塘沽城区,米线,滨海新区
剪花娘子.凉皮.肉夹馍,4.3,473,36,开发区永旺,面馆,滨海新区
紫燕百味鸡,4.2,445,32,塘沽城区,熟食熏酱,滨海新区
luckincoffee瑞幸咖啡,3.9,79,21,塘沽城区,咖啡厅,滨海新区
大白の家麻辣烫,4.3,512,24,经济开发区,麻辣烫,滨海新区
口福居饺子家常菜,4.1,701,31,塘沽城区,饺子,滨海新区
十点咖啡,3.8,101,38,汉沽城区,咖啡厅,滨海新区
美味五福西点,3.8,420,15,塘沽城区,面包烘焙,滨海新区
满盛春饼,4.0,246,60,经济开发区,小吃快餐,滨海新区
吉野家,4.1,43,37,泰达MSD,日本料理,滨海新区
碳香居烤肉,4.3,598,70,塘沽城区,韩国料理,滨海新区
七恭冒菜,4.2,1270,32,新港,快餐简餐,滨海新区
沪上阿姨鲜果茶,3.9,417,17,滨海新区,茶饮果汁,滨海新区
大白の家麻辣烫,4.0,474,23,新港,麻辣烫,滨海新区
肯德基,4.1,75,48,大港城区,西式快餐,滨海新区
煲你喜欢,4.2,765,36,塘沽城区,川菜馆,滨海新区
鱼你在一起,4.1,226,36,经济开发区,酸菜鱼/水煮鱼,滨海新区
麦当劳,4.0,107,32,开发区大学城,西式快餐,滨海新区
石头巷子烤鱼,4.2,2007,68,塘沽城区,烤鱼,滨海新区
书亦烧仙草,3.9,167,11,大港油田,茶饮果汁,滨海新区
格朗合 · 鸡汤米线,4.1,114,27,塘沽城区,米线,滨海新区
鸡撕烧饼,4.3,130,9,大港城区,快餐简餐,滨海新区
J-tea魔杰的茶,3.8,29,21,大港城区,茶饮果汁,滨海新区
德克士,4.3,468,29,大港城区,西式快餐,滨海新区
见味花甲,4.1,333,31,塘沽城区,米线,滨海新区
德克士,4.2,197,24,塘沽城区,西式快餐,滨海新区
麦当劳,4.4,216,37,新港,西式快餐,滨海新区
呷哺呷哺,4.1,622,61,汉沽城区,火锅,滨海新区
麦当劳,4.1,234,31,大港油田,西式快餐,滨海新区
大嘴儿地炉烤肉,4.0,87,53,塘沽城区,融合烤肉,滨海新区
阿香米线,4.3,3303,30,经济开发区,米线,滨海新区
呷哺呷哺,4.0,636,59,汉沽城区,火锅,滨海新区
纳蘭小筑咖啡馆,3.7,60,60,经济开发区,咖啡厅,滨海新区
大港五区拉面,4.1,138,15,经济开发区,面馆,滨海新区
六年一班烤羊腿,4.3,580,89,塘沽城区,烧烤烤串,滨海新区
尚渔味双拼烤鱼,4.0,69,83,大港城区,烤鱼,滨海新区
肯德基,4.1,195,35,经济开发区,西式快餐,滨海新区
McCafé 麦咖啡,3.6,4,22,大港油田,咖啡厅,滨海新区
郭靖烤全羊,4.0,181,66,滨海新区,烤串,滨海新区
冰城串吧,4.1,1237,64,汉沽城区,烤串,滨海新区
MK鸭货,4.3,789,29,塘沽城区,卤味鸭脖,滨海新区
德克士,4.3,667,23,外滩/金街,西式快餐,滨海新区
七饭七排骨饭,4.2,233,23,塘沽城区,快餐简餐,滨海新区
